chromosome,position,marker_index,beta_tumor,beta_normal,sequence,within_sequence,beta_corrected,state
1,46841264,700184,0.658980071544647,0.534241557121277,3,3816,0.633909021221812,2
1,46863736,606223,0.55042439699173,0.512218117713928,3,3821,0.539163282468325,2
1,46906908,150891,0.551982343196869,0.546388030052185,3,3826,0.506166408202728,2
1,46920315,1220,0.440937280654907,0.598310887813568,3,3831,0.368485088301036,2
1,46943819,732255,0.336780101060867,0.47535902261734,3,3836,0.354237623603468,2
1,46965645,740099,0.501207649707794,0.401992052793503,3,3841,0.58295508226752,2
1,46986540,678030,0.683814704418182,0.522835791110992,3,3846,0.668682929595664,2
1,47380438,750431,0.380367785692215,0.337605178356171,3,3851,0.532278790487766,2
1,47471290,258456,0.348608791828156,0.481715977191925,3,3856,0.361840595219933,2
1,47630322,168312,0.58556193113327,0.511520862579346,3,3861,0.575787339603579,2
1,47720328,605639,0.684290945529938,0.566703855991364,3,3866,0.635689056046885,2
1,47728014,193323,0.457823425531387,0.570275008678436,3,3871,0.40140582926153,2
1,47793137,496724,0.581413626670837,0.574320256710053,3,3876,0.508331815258535,2
1,47808911,1230,0.591480553150177,0.492094397544861,3,3881,0.59783919996639,2
1,47857855,608591,0.70425021648407,0.609700977802277,3,3886,0.621124103961879,2
1,47883338,1232,0.718476891517639,0.680965483188629,3,3891,0.558788949709772,2
1,47962218,465561,0.354486435651779,0.424935042858124,3,3896,0.417106616187141,2
1,47986794,469590,0.373712658882141,0.46871429681778,3,3901,0.398657200579726,2
1,48004718,336875,0.461524933576584,0.614922523498535,3,3906,0.375270799116926,2
1,48033811,567988,0.566731870174408,0.49274280667305,3,3911,0.572930521710383,2
1,48050352,1237,0.477040499448776,0.588852643966675,3,3916,0.405059316907621,2
1,48065768,79486,0.484521359205246,0.454395681619644,3,3921,0.527607623850037,3
1,48096390,253791,0.404655545949936,0.526514291763306,3,3926,0.384277836594651,3
1,48115318,824402,0.451041281223297,0.47748589515686,3,3931,0.472308486803704,3
1,48158585,890661,0.594110608100891,0.548799872398377,3,3936,0.550211350718545,3
1,48179047,921032,0.414649367332459,0.377074539661407,3,3941,0.530159971026571,3
1,48194281,312971,0.438186973333359,0.435421049594879,3,3946,0.50244954557418,3
1,48224576,496729,0.484395086765289,0.410977184772491,3,3951,0.562321781172806,3
1,48245779,601568,0.398867756128311,0.344902366399765,3,3956,0.541188814430582,3
1,48279624,414003,0.532175004482269,0.557468950748444,3,3961,0.477313582906981,3
1,48285332,334244,0.500463366508484,0.510371148586273,3,3966,0.49029355195211,3
1,48293364,429364,0.389743149280548,0.426539570093155,3,3971,0.456866345595356,3
1,48342720,663191,0.387626767158508,0.396499305963516,3,3976,0.488811406890805,3
1,48505849,691645,0.682340741157532,0.620891988277435,3,3981,0.58104385950707,3
1,48738008,844017,0.534514307975769,0.595886051654816,3,3986,0.448503792370527,3
1,48770834,248306,0.459441304206848,0.454267472028732,3,3991,0.504740263694148,3
1,48775843,1258,0.609061896800995,0.569191157817841,3,3996,0.546274281165167,3
1,48808370,228552,0.675607144832611,0.615280032157898,3,4001,0.578403927164333,3
1,48819484,418999,0.443927526473999,0.453397274017334,3,4006,0.489556898457474,3
1,48888477,617817,0.672577321529388,0.667195618152618,3,4011,0.508085385395013,3
1,49128227,409497,0.357297331094742,0.384104520082474,3,4016,0.465104304185257,3
1,50373468,97841,0.435445725917816,0.409537434577942,4,4021,0.521938978740638,3
1,50441545,603276,0.434985041618347,0.373474836349487,4,4026,0.549088375724978,3
1,50527143,287647,0.547184228897095,0.544015109539032,4,4031,0.503475026721674,3
1,50710436,749383,0.419701218605042,0.42959663271904,4,4036,0.488482900748817,3
1,51523497,726728,0.497844457626343,0.52767151594162,4,4041,0.471737096456636,3
1,51737293,194594,0.492358714342117,0.40936079621315,4,4046,0.57026109814319,3
1,51805377,713343,0.695025384426117,0.595962703227997,4,4051,0.622591010767529,2
1,52083344,171602,0.413213163614273,0.472177803516388,4,4056,0.437560978657833,2
1,52126970,576059,0.345394045114517,0.469510287046433,4,4061,0.367823724680562,2
1,52174694,682576,0.373958051204681,0.496632426977158,4,4066,0.376493791878275,2
1,52239152,249212,0.552580535411835,0.480503618717194,4,4071,0.569371914118689,2
1,52271449,724136,0.237046256661415,0.34090593457222,4,4076,0.347671062046586,2
1,52392478,241985,0.368463516235352,0.539392232894898,4,4081,0.341554340018786,2
1,52831694,827781,0.581680834293366,0.48414820432663,4,4086,0.594535514642748,2
1,52852596,687370,0.512969851493835,0.465603172779083,4,4091,0.54431788916214,2
1,52884392,593599,0.707114458084106,0.510278761386871,4,4096,0.700967082063529,2
1,52909700,141632,0.604536831378937,0.44664865732193,4,4101,0.642665393466718,2
1,52931938,780793,0.380815804004669,0.322503834962845,4,4106,0.543034907096947,2
1,52952393,169383,0.638106346130371,0.521052718162537,4,4111,0.622198864474982,2
1,52962404,496767,0.484013348817825,0.490304827690125,4,4116,0.493584114904662,2
1,52983476,117624,0.679194569587708,0.495426952838898,4,4121,0.682102093822439,2
1,53024448,457628,0.541145324707031,0.482778906822205,4,4126,0.556423083527225,2
1,53109325,253560,0.131144523620605,0.580056250095367,4,4131,0.113044660409265,2
1,53249558,255768,0.664957106113434,0.689063787460327,4,4136,0.482507656195558,2
1,53365605,665840,0.404838860034943,0.575582683086395,4,4141,0.351677414845172,2
1,53387468,605393,0.416318297386169,0.333111017942429,4,4146,0.562384655979035,2
1,53408765,258606,0.655436098575592,0.538138329982758,4,4151,0.62698365788663,2
1,53449036,758374,0.55021744966507,0.474374771118164,4,4156,0.5721452038254,2
1,53543790,1304,0.397460877895355,0.533627867698669,4,4161,0.372413906726283,2
1,53560221,786040,0.483635574579239,0.64255166053772,4,4166,0.376339837153723,2
1,53581618,326734,0.47325399518013,0.337975233793259,4,4171,0.602170468759039,2
1,53600069,834228,0.590965092182159,0.479040116071701,4,4176,0.607421876005584,2
1,53607887,737280,0.771323561668396,0.660263240337372,4,4181,0.663450551305239,2
1,53791719,538649,0.39508730173111,0.501154363155365,4,4186,0.39417725433294,2
1,53802444,744025,0.509152710437775,0.4708231985569,4,4191,0.5362161679956,2
1,53896461,883182,0.666943430900574,0.697391092777252,4,4196,0.478170310610489,2
1,54100946,912466,0.581700086593628,0.519158780574799,4,4201,0.565033220418989,2
1,54138267,132384,0.476946741342545,0.473021954298019,4,4206,0.503723862005766,2
1,54365844,735492,0.671294331550598,0.649704933166504,4,4211,0.530816018306013,2
1,54462049,782645,0.296145528554916,0.302024632692337,4,4216,0.490267177738099,2
1,54494404,807399,0.403748333454132,0.37904891371727,4,4221,0.519888377911313,2
1,54576823,649294,0.380330324172974,0.430856883525848,4,4226,0.441365031771805,2
1,54735036,158773,0.399445563554764,0.548834800720215,4,4231,0.363903275658346,2
1,54803118,649723,0.607719719409943,0.512084424495697,4,4236,0.598003937274802,2
1,54881566,196187,0.588923931121826,0.531724035739899,4,4241,0.561074985422652,2
1,54896976,606211,0.4314945936203,0.554468989372253,4,4246,0.389106155520817,2
1,54968687,680838,0.391088485717773,0.563818752765656,4,4251,0.346821105008833,2
1,54989895,400372,0.216211572289467,0.406529456377029,4,4256,0.265923623611846,2
1,55038614,914751,0.407128542661667,0.397359639406204,4,4261,0.508105085465764,2
1,55067310,62472,0.37177973985672,0.466291040182114,4,4266,0.398656319571912,2
1,55085066,490794,0.362816721200943,0.479821115732193,4,4271,0.378074983889877,2
1,55111674,902705,0.496811449527741,0.668523490428925,4,4276,0.371573666924543,2
1,55162157,102873,0.547254920005798,0.508647441864014,4,4281,0.539286941222253,2
1,55189415,342373,0.319630414247513,0.478470712900162,4,4286,0.334012516994125,2
1,55192443,335260,0.497088700532913,0.382569789886475,4,4291,0.592738344164746,2
1,55211513,80698,0.381824195384979,0.525746464729309,4,4296,0.363125784955653,2
1,55222206,134859,0.483826458454132,0.583203732967377,4,4301,0.414800550051689,2
1,55243887,378118,0.685806035995483,0.532578408718109,4,4306,0.663907305669333,2
1,55285649,818092,0.455980926752091,0.457317650318146,4,4311,0.498538517412213,2
1,55565513,1342,0.629174470901489,0.464459776878357,4,4316,0.65378368132931,2
1,55592687,215497,0.531465947628021,0.384776890277863,4,4321,0.619216146981548,2
1,55607841,496808,0.377672463655472,0.505512714385986,4,4326,0.373553872046726,2
1,55680539,538655,0.703681826591492,0.509900331497192,4,4331,0.697696007106348,2
1,55702518,324802,0.709584712982178,0.544696867465973,4,4336,0.681074798012599,2
1,55725423,573942,0.575532376766205,0.561035335063934,4,4341,0.516512766129344,2
1,55740354,279043,0.50557404756546,0.445039212703705,4,4346,0.554539740687512,2
1,55749294,151727,0.251825213432312,0.370708763599396,4,4351,0.339653709541711,2
1,55757101,1359,0.59454071521759,0.45117923617363,4,4356,0.630608650850276,2
1,55767931,415116,0.381181448698044,0.439631104469299,4,4361,0.433524203386595,2
1,55782058,496816,0.370845288038254,0.498257696628571,4,4366,0.372142056758536,2
1,55811974,593249,0.385743886232376,0.515056729316711,4,4371,0.374467378325602,2
1,55825630,496820,0.60419636964798,0.44033682346344,4,4376,0.646391216229889,2
1,55833569,374432,0.719371557235718,0.580899357795715,4,4381,0.665201607317636,2
1,55874598,407958,0.427562594413757,0.369391798973084,4,4386,0.546122771116793,2
1,55893768,320673,0.542394578456879,0.486378729343414,4,4391,0.554530305025974,2
1,55938330,1369,0.673614501953125,0.517944276332855,4,4396,0.661464969688607,2
1,55955751,724698,0.433742821216583,0.53132963180542,4,4401,0.408167355303295,2
1,55988215,919066,0.480742454528809,0.643068969249725,4,4406,0.373787632055777,2
1,56042031,1372,0.704258680343628,0.597773790359497,4,4411,0.63236940735327,2
1,56064466,901544,0.559571981430054,0.4079350233078,4,4416,0.62805769982328,2
1,56093033,679065,0.602654337882996,0.638047218322754,4,4421,0.472264685572334,2
1,56098928,1378,0.508769392967224,0.504167139530182,4,4426,0.504640932261611,2
1,56147868,361122,0.593478560447693,0.640526175498962,4,4431,0.463274244792088,2
1,56164598,639026,0.543379902839661,0.455966502428055,4,4436,0.58033825196586,2
1,56218693,254862,0.483609110116959,0.422681748867035,4,4441,0.552767568953828,2
1,56275116,382171,0.280398309230804,0.371749490499496,4,4446,0.377133414297422,2
1,56304011,162547,0.296702951192856,0.382150322198868,4,4451,0.388201885432997,2
1,56364218,846918,0.305646896362305,0.308522075414658,4,4456,0.495340399793939,2
1,56408843,757862,0.298159807920456,0.338717311620712,4,4461,0.440130748696908,2
1,56585765,828643,0.610744297504425,0.573289096355438,4,4466,0.543888263493011,2
1,56598888,360540,0.613046228885651,0.49869167804718,4,4471,0.614056106622177,2
1,56637694,705803,0.627346038818359,0.436920344829559,4,4476,0.669093033499105,2
1,56665281,760067,0.711173355579376,0.617816507816315,4,4481,0.622136159295693,2
1,56688408,564021,0.623980522155762,0.597877681255341,4,4486,0.532456344355504,2
1,56703206,1404,0.487925469875336,0.552967965602875,4,4491,0.441187826625159,2
1,56741065,158853,0.604753911495209,0.545477390289307,4,4496,0.565207450564046,2
1,56786204,176806,0.648925542831421,0.609306812286377,4,4501,0.550703124332545,2
1,56808635,496841,0.440597951412201,0.533530533313751,4,4506,0.412907906765572,2
1,56856743,154790,0.77146327495575,0.638236880302429,4,4511,0.684134848743974,2
1,56899463,440741,0.417709171772003,0.604241371154785,4,4516,0.345647610137738,2
1,56911958,861865,0.307230770587921,0.409842759370804,4,4521,0.374815418307726,2
1,56950377,496845,0.635212540626526,0.68005234003067,4,4526,0.467032096822046,2
1,56982283,1411,0.760757744312286,0.609293103218079,4,4531,0.69383410216425,2
1,56995187,1412,0.630708277225494,0.560729563236237,4,4536,0.579653338959949,2
1,57039264,346773,0.501943826675415,0.414125740528107,4,4541,0.574946189158803,2
1,57056005,923162,0.484501659870148,0.43363881111145,4,4546,0.544903190540398,2
1,57143721,459314,0.265869975090027,0.40655380487442,4,4551,0.3269800600835,2
1,57168864,811308,0.355838745832443,0.405521422624588,4,4556,0.438742229115059,2
1,57200969,880265,0.499832361936569,0.525579750537872,4,4561,0.475505726224276,2
1,57272764,602280,0.283409237861633,0.315430343151093,4,4566,0.449242192476516,2
1,57303609,254092,0.49239519238472,0.443505048751831,4,4571,0.543926852816214,2
1,57326655,674179,0.582867324352264,0.543023645877838,4,4576,0.543594901700072,2
1,57349087,637190,0.440616339445114,0.462126702070236,4,4581,0.476726769380821,2
1,57398316,828960,0.626087605953217,0.489390850067139,4,4586,0.633856547521771,2
1,57409886,335787,0.300479888916016,0.458999782800674,4,4591,0.327320295319728,2
1,57426485,567989,0.413849592208862,0.413274675607681,4,4596,0.500489936753434,2
1,57437278,929665,0.492400109767914,0.436396330595017,4,4601,0.5496836537917,2
1,57444251,1435,0.592810928821564,0.511366486549377,4,4606,0.583338985180369,2
1,57451781,168445,0.437358230352402,0.683334887027741,4,4611,0.320017489707537,2
1,57487146,496862,0.425590574741364,0.613507866859436,4,4616,0.34685013651086,2
1,57499125,438680,0.68235445022583,0.580877542495728,4,4621,0.621058781166681,2
1,57552101,351130,0.416645705699921,0.584558427333832,4,4626,0.35637644264256,2
1,57568368,629551,0.469057559967041,0.465488463640213,4,4631,0.503338652287222,2
1,57575347,150498,0.420778721570969,0.444863468408585,4,4636,0.472930181338811,2
1,57589077,349125,0.320066869258881,0.377614140510559,4,4641,0.42380148797676,2
1,57609677,582644,0.700143098831177,0.582966387271881,4,4646,0.640488329936714,2
1,57625101,367519,0.288407653570175,0.312444537878037,4,4651,0.461534158236359,2
1,57645413,633546,0.725340664386749,0.538059592247009,4,4656,0.702711290240584,2
1,57665512,89067,0.531371057033539,0.374800533056259,4,4661,0.625216456711542,2
1,57717390,177404,0.41255396604538,0.629702031612396,4,4666,0.327578716070684,2
1,57775912,831028,0.344403445720673,0.477200597524643,4,4671,0.360858145931898,2
1,57781837,284811,0.447202891111374,0.376175284385681,4,4676,0.556929138063845,2
1,57859044,538664,0.354616045951843,0.360766887664795,4,4681,0.491475323923482,2
1,57876261,820424,0.55149644613266,0.406584709882736,4,4686,0.622099766102495,2
1,57885452,784757,0.507565140724182,0.625201642513275,4,4691,0.405921151041606,2
1,57909867,732667,0.675612807273865,0.433735847473145,4,4696,0.71357255153923,2
1,57936712,553664,0.429829657077789,0.366512149572372,4,4701,0.549975313230297,2
1,57964389,203878,0.706986486911774,0.531998455524445,4,4706,0.686952408013334,2
1,57999110,450595,0.52271842956543,0.622536420822144,4,4711,0.419829597178515,2
1,58011133,466047,0.415575176477432,0.537466764450073,4,4716,0.386605464714308,2
1,58029674,921723,0.55342435836792,0.444450318813324,4,4721,0.598077672659107,2
1,58043597,164755,0.369017630815506,0.476725399494171,4,4726,0.387033742283348,2
1,58074079,613244,0.552474141120911,0.477263033390045,4,4731,0.571939725459463,2
1,58118096,496877,0.607768297195435,0.431916177272797,4,4736,0.654776560154823,2
1,58134711,1481,0.397032976150513,0.501259505748749,4,4741,0.396035358528963,2
1,58148554,445277,0.548434197902679,0.513686180114746,4,4746,0.535725920554892,2
1,58160395,125808,0.664057791233063,0.530690431594849,4,4751,0.642088898902525,2
1,58177712,153748,0.668176591396332,0.528113663196564,4,4756,0.648407484256226,2
1,58183417,442287,0.488456636667252,0.635883271694183,4,4761,0.384077281484271,2
1,58186103,276436,0.637077987194061,0.516273379325867,4,4766,0.624868678614212,2
1,58197527,342729,0.349506974220276,0.44009855389595,4,4771,0.397078076178941,2
1,58205343,119293,0.445759654045105,0.510006606578827,4,4776,0.437013607564129,2
1,58225892,457055,0.304453194141388,0.495869934558868,4,4781,0.306988963156471,2
1,58235986,606397,0.391309440135956,0.478758096694946,4,4786,0.408671354946598,2
1,58254904,739890,0.301040142774582,0.505341291427612,4,4791,0.297858247367962,2
1,58266259,562284,0.306338280439377,0.436351150274277,4,4796,0.351022657149892,2
1,58275555,247497,0.366875499486923,0.469212949275971,4,4801,0.390947756293852,2
1,58295042,573847,0.679240167140961,0.581970691680908,4,4806,0.616342889749975,2
1,58300597,162010,0.32057911157608,0.506800651550293,4,4811,0.31627732777714,2
1,58351082,482155,0.373533576726913,0.476206749677658,4,4816,0.39219685250131,2
1,58374454,1491,0.588728725910187,0.558221340179443,4,4821,0.534527907870352,2
1,58417010,764150,0.720530331134796,0.648627996444702,4,4826,0.602316539113194,2
1,58441501,359356,0.600415647029877,0.484360843896866,4,4831,0.612534901354348,2
1,58464265,252145,0.40870013833046,0.595516741275787,4,4836,0.343147480165623,2
1,58479699,774513,0.657000780105591,0.570109069347382,4,4841,0.601062507443805,2
1,58505544,805384,0.545242547988892,0.628743767738342,4,4846,0.433596781364678,2
1,58518904,92968,0.571250677108765,0.457307904958725,4,4851,0.604979207538829,2
1,58537893,393495,0.666436016559601,0.494370222091675,4,4856,0.670149981256764,2
1,58575196,318236,0.628194630146027,0.499611139297485,4,4861,0.628483566428735,2
1,58594243,62484,0.578728020191193,0.481182426214218,4,4866,0.594007603930212,2
1,58618073,292632,0.614633440971375,0.630568563938141,4,4871,0.487364480345131,2
1,58635432,748443,0.39491394162178,0.462628483772278,4,4876,0.426815420444552,2
1,58681238,496893,0.437419682741165,0.33534899353981,4,4881,0.576785176136996,2
1,58697533,209921,0.54598867893219,0.475302547216415,4,4886,0.567358943083081,2
1,58712090,748848,0.311661303043366,0.322939246892929,4,4891,0.482538598268759,2
1,58721474,822787,0.39212304353714,0.486504793167114,4,4896,0.403000185244265,2
1,58760416,178598,0.475203633308411,0.540579259395599,4,4901,0.439531877193843,2
1,58775700,214573,0.383092015981674,0.597951889038086,4,4906,0.320336822246642,2
1,58794626,304831,0.624324679374695,0.599674344062805,4,4911,0.53078785352163,2
1,58803807,784333,0.546919822692871,0.581153094768524,4,4916,0.470547113674678,2
1,58835629,187174,0.609599232673645,0.585089445114136,4,4921,0.529536230484967,2
1,58877427,159943,0.369376748800278,0.508394360542297,4,4926,0.363277779484285,2
1,58909798,496898,0.278880268335342,0.430446088314056,4,4931,0.323943318230214,2
1,58934736,199527,0.576271295547485,0.428661018610001,4,4936,0.629179245374057,2
1,58974408,809126,0.525764167308807,0.522121667861939,4,4941,0.50381111592837,2
1,59003748,496899,0.581015706062317,0.402064323425293,4,4946,0.649640997893078,2
1,59056273,438163,0.575332999229431,0.505757033824921,4,4951,0.570386399166138,2
1,59167046,676414,0.380609840154648,0.327445209026337,4,4956,0.539524386594098,2
1,59237426,405094,0.68595826625824,0.539561569690704,4,4961,0.658975323225295,2
1,59249183,846841,0.312667667865753,0.462833642959595,4,4966,0.337775432514366,2
1,59258242,791368,0.327615767717361,0.375846982002258,4,4971,0.435836634861409,2
1,59288034,707162,0.718577027320862,0.6447913646698,4,4976,0.603862428038203,2
1,59298159,426841,0.537069201469421,0.411404192447662,4,4981,0.60674983359492,2
1,59311060,630402,0.32473811507225,0.476080745458603,4,4986,0.341053611356866,2
1,59326595,1524,0.343478053808212,0.410874783992767,4,4991,0.417983856870441,2
1,59389498,496917,0.471050709486008,0.309534668922424,4,4996,0.616961730947094,2
1,59466058,768456,0.470895886421204,0.451767355203629,4,5001,0.517445633162432,2
1,59705924,343341,0.755368590354919,0.581636428833008,4,5006,0.707632993758634,2
1,59723610,130949,0.520058393478394,0.495996952056885,4,5011,0.523870333244715,2
1,59741442,257945,0.328744381666183,0.424364149570465,4,5016,0.387337599086697,2
1,59813177,167195,0.413544267416,0.481857538223267,4,5021,0.429114660051646,2
1,59922675,791883,0.34472069144249,0.378535032272339,4,5026,0.455335255726713,2
1,59956261,804237,0.349441230297089,0.346912384033203,4,5031,0.501936069680438,2
1,59996794,378272,0.306616306304932,0.46096259355545,4,5036,0.332582633158983,2
1,60055728,142330,0.546484231948853,0.485174089670181,4,5041,0.559544538307516,2
1,60145893,96041,0.634568989276886,0.6158766746521,4,5046,0.524331137152185,2
1,60214365,335242,0.646320641040802,0.56375914812088,4,5051,0.59462833726402,2
1,60233321,1547,0.566876590251923,0.482958823442459,4,5056,0.581151918468262,2
1,60570476,306298,0.342817187309265,0.567786276340485,4,5061,0.301889286157815,2
1,60627802,363382,0.632493376731873,0.637845695018768,4,5066,0.495804378450231,2
1,60712415,709877,0.461974531412125,0.57031923532486,4,5071,0.405013984096976,2
1,60765730,292382,0.555003881454468,0.488904505968094,4,5076,0.564664408372037,2
1,60797614,131626,0.295141696929932,0.498206228017807,4,5081,0.296204343033005,2
1,60834730,108759,0.604504585266113,0.527826011180878,4,5086,0.581197372050294,2
1,60849705,1565,0.654500246047974,0.579359352588654,4,5091,0.589317204509054,2
1,60891519,496942,0.498366624116898,0.526831209659576,4,5096,0.472985099382142,2
1,60905373,457067,0.600173830986023,0.526623606681824,4,5101,0.57768683160206,2
1,60934968,399830,0.354790061712265,0.425875395536423,4,5106,0.416542098264892,2
1,60980962,496947,0.363774031400681,0.528986155986786,4,5111,0.343840786080768,2
1,61029141,759644,0.388389438390732,0.531048238277435,4,5116,0.36568188197983,2
1,61146384,341158,0.396166324615479,0.533040046691895,4,5121,0.37161028244888,2
1,61252489,658509,0.271663784980774,0.326844125986099,4,5126,0.415586151596201,2
1,61257585,496959,0.618588626384735,0.682170331478119,4,5131,0.453397485818816,2
1,61455871,866004,0.627420663833618,0.500374019145966,4,5136,0.627141751586342,2
1,61493236,496962,0.567116141319275,0.489822894334793,4,5141,0.575751387240026,2
1,61585361,297503,0.430931180715561,0.54470705986023,4,5146,0.39556232374346,2
1,61596052,645325,0.43392351269722,0.467282086610794,4,5151,0.464305742859175,2
1,61645129,184690,0.639674127101898,0.589050948619843,4,5156,0.561593010510719,2
1,61723367,795239,0.268730193376541,0.31247690320015,4,5161,0.430000090605757,2
1,61731171,325010,0.707492053508759,0.549783647060394,4,5166,0.675147354620324,2
1,61748209,584498,0.370905578136444,0.538029909133911,4,5171,0.344688624033472,2
1,61833448,875668,0.267410665750504,0.319549262523651,4,5176,0.418418530586832,2
1,61997661,550303,0.483790636062622,0.564046323299408,4,5181,0.428857184311275,2
1,62021955,586341,0.406723827123642,0.469187706708908,4,5186,0.433434019378496,2
1,62047119,1612,0.586693644523621,0.524867832660675,4,5191,0.565061698736545,2
1,62148128,1618,0.573571622371674,0.44400429725647,4,5196,0.616518279256351,2
1,62173075,236603,0.643276512622833,0.513509809970856,4,5201,0.633370317954617,2
1,62199359,1620,0.462871164083481,0.413783311843872,4,5206,0.541868351098984,2
1,62261110,804657,0.295417070388794,0.420389145612717,4,5211,0.351361439123534,2
1,62272261,712713,0.527109980583191,0.470704287290573,4,5216,0.553283723954499,2
1,62277546,440185,0.438804030418396,0.570424437522888,4,5221,0.384629410622673,2
1,62309271,755379,0.560373544692993,0.453663110733032,4,5226,0.597659920148479,2
1,62382874,823475,0.580881237983704,0.494480282068253,4,5231,0.585457552742895,2
1,62451790,426887,0.405094981193543,0.560270011425018,4,5236,0.36151763697222,2
1,62485834,846527,0.31594181060791,0.377440273761749,4,5241,0.418532192469929,2
1,62501449,1627,0.583217442035675,0.475361526012421,4,5246,0.602790703856965,2
1,62514453,496982,0.630424201488495,0.617841362953186,4,5251,0.516462847251791,2
1,62522639,62496,0.627911746501923,0.572222590446472,4,5256,0.565091277393041,2
1,62532547,340401,0.609186470508575,0.468409329652786,4,5261,0.632411222307419,2
1,62534352,607781,0.374708384275436,0.519677579402924,4,5266,0.360520060059116,2
1,62538589,1634,0.356547206640244,0.488589107990265,4,5271,0.364874288854744,2
1,62555361,362419,0.567285418510437,0.463916897773743,4,5276,0.596410911207072,2
1,62592205,905029,0.267494559288025,0.379388213157654,4,5281,0.352534093062175,2
1,62664816,632987,0.539215385913849,0.496374726295471,4,5286,0.542532277325216,2
1,62755479,733742,0.360893458127975,0.422966867685318,4,5291,0.426621427941817,2
1,62822181,153349,0.40084981918335,0.494817584753037,4,5296,0.405048073810285,2
1,62890784,213848,0.627237915992737,0.507942795753479,4,5301,0.621220784097585,2
1,62949953,927752,0.803772449493408,0.684380531311035,4,5306,0.689139026623277,2
1,62983488,870900,0.446572601795197,0.332163095474243,4,5311,0.58565677154529,2
1,63004437,283594,0.390311628580093,0.520361483097076,4,5316,0.375038930876518,2
1,63025417,139582,0.626387596130371,0.497937828302383,4,5321,0.627922172859252,2
1,63067960,879515,0.356564700603485,0.381362557411194,4,5326,0.467487819234216,2
1,63106019,452240,0.641181528568268,0.453132718801498,4,5331,0.671932767082578,2
1,63176449,62500,0.653506338596344,0.461085468530655,4,5336,0.678526332868642,2
1,63186490,664901,0.698148906230927,0.548880338668823,4,5341,0.665442320915073,2
1,63188550,669578,0.633656442165375,0.512929558753967,4,5346,0.623931646419111,2
1,63213385,1641,0.669104993343353,0.561649084091187,4,5351,0.622568364011951,2
1,63240183,679483,0.538260996341705,0.561309516429901,4,5356,0.479468974412913,2
1,63264950,258694,0.345841228961945,0.457825869321823,4,5361,0.377699527414472,2
1,63278283,741150,0.726997911930084,0.652413129806519,4,5366,0.607289412402213,2
1,63289818,255459,0.249181687831879,0.433595478534699,4,5371,0.287343503527722,2
1,63313255,410788,0.537811398506165,0.466547250747681,4,5376,0.566795182758329,2
1,63322102,496999,0.334199607372284,0.505777955055237,4,5381,0.330381745617783,2
1,63335350,337683,0.331145346164703,0.459900736808777,4,5386,0.360018281838925,2
1,63345979,823617,0.450054198503494,0.5720134973526,4,5391,0.393394736825652,2
1,63415839,240047,0.400345802307129,0.47433677315712,4,5396,0.422005866889133,2
1,63457048,765098,0.513015866279602,0.470523744821549,4,5401,0.540126560013284,2
1,63565743,463857,0.427642196416855,0.433327108621597,4,5406,0.493440391690672,2
1,63599614,414935,0.260763198137283,0.334441065788269,4,5411,0.38984925120166,2
1,63637643,670706,0.620137155056,0.529930531978607,4,5416,0.595950310766926,2
1,63679468,317696,0.641440153121948,0.526065111160278,4,5421,0.621720350915849,2
1,63736386,741589,0.509071886539459,0.629190027713776,4,5426,0.404545418805526,2
1,63770221,227666,0.220986917614937,0.425091147422791,4,5431,0.259928863438723,2
1,63860121,126611,0.740699529647827,0.697313785552979,4,5436,0.57166785605699,2
1,63884838,764349,0.305625021457672,0.353512138128281,4,5441,0.432269487372975,2
1,63914484,800873,0.698992490768433,0.515302419662476,4,5446,0.689489362602184,2
1,63937894,1667,0.377604186534882,0.50774210691452,4,5451,0.371846436795966,2
1,63967631,193383,0.672119855880737,0.545278310775757,4,5456,0.639471624194321,2
1,64088067,77163,0.668258607387543,0.591614067554474,4,5461,0.593838369228465,2
1,64257073,497020,0.34403195977211,0.476801991462708,4,5466,0.360770263056901,2
1,64303338,928344,0.512706995010376,0.577344000339508,4,5471,0.444022103554274,2
1,64386599,119074,0.428629517555237,0.481787770986557,4,5476,0.444832292730814,2
1,64465693,809918,0.261555165052414,0.368853121995926,4,5481,0.354551919795467,2
1,64480599,328232,0.395054250955582,0.447702705860138,4,5486,0.441201544891931,2
1,64551346,884604,0.338243722915649,0.311635971069336,4,5491,0.519326802918252,2
1,64695023,612516,0.488697797060013,0.36019828915596,4,5496,0.600421353777355,2
1,64717860,497030,0.540019273757935,0.506344735622406,4,5501,0.534107342274559,2
1,64776057,489815,0.597636222839356,0.432477712631226,4,5506,0.64550839137425,2
1,64786174,497032,0.292955011129379,0.418054968118668,4,5511,0.350378578740179,2
1,64802109,790259,0.639007866382599,0.514967143535614,4,5516,0.627868371383303,2
1,64931726,492347,0.637654960155487,0.508626163005829,4,5521,0.631293922707558,2
1,64962842,497038,0.477788686752319,0.550636112689972,4,5526,0.433851572518757,2
1,64976728,104572,0.747126638889313,0.595229029655457,4,5531,0.68763402067169,2
1,65075926,293970,0.180185750126839,0.311362504959106,4,5536,0.289350431180697,2
1,65101688,1715,0.623815536499023,0.486381530761719,4,5541,0.633789976381813,2
1,65119629,427904,0.444926232099533,0.447098702192307,4,5546,0.497570480430696,2
1,65532319,828285,0.719478189945221,0.627517223358154,4,5551,0.623443246713512,2
