"ID","step_index","step_km","log1p_step_km","gaussian_k2_state","gaussian_k3_state","mixture_k2_state","mixture_k2_exploratory_probability"
"elk-287",6,5.65692469456683,1.89565762033689,2,3,2,1
"elk-287",7,7.18161715771594,2.10188982761756,2,3,2,1
"elk-287",8,5.77320223099798,1.9129739781951,2,3,2,1
"elk-287",9,3.21618407433405,1.43893047118113,2,3,2,1
"elk-287",10,3.86710641177612,1.58249959454822,2,3,2,1
"elk-287",11,0.0724706837279737,0.0699650369270684,1,1,2,0.999999999999983
"elk-287",12,0.0565088488645805,0.0549699336797701,1,1,2,0.999999999999975
"elk-287",13,0.157622967869534,0.146368737076053,1,1,2,0.999999999999971
"elk-287",14,4.17926225547046,1.6446626244046,2,3,2,1
"elk-287",15,1.63329421721869,0.968235616473789,2,3,2,0.999999999999873
"elk-287",16,0.247309522663403,0.220988849741887,1,1,2,0.999999999983855
"elk-287",17,0.706549538249088,0.53447351809599,1,3,2,0.999999999979459
"elk-287",18,0.0872353139502575,0.0836380648856504,1,1,2,0.99999999998043
"elk-287",19,0.275943834864996,0.243686167390358,1,1,2,0.999999999980419
"elk-287",20,0.099724620831568,0.0950598037642854,1,1,2,0.999999999984342
"elk-287",21,0.193313217344288,0.176733654628359,1,1,2,0.999999999986259
"elk-287",22,0.199007537545692,0.181494162552466,1,1,2,0.9999999999891
"elk-287",23,0.137681698130144,0.128992593706659,1,1,2,0.99999999999358
"elk-287",24,0.126207170953159,0.118855501206814,1,1,2,0.999999999996706
"elk-287",25,0.132619757200803,0.124533318657025,1,1,2,0.999999999998667
"elk-287",26,1.60655967831886,0.958031220923578,2,3,2,0.999999999999986
"elk-287",27,4.63684140876093,1.72932387472477,2,3,2,1
"elk-287",28,0.0891403387922662,0.0853887050622596,1,1,2,0.99999999999999
"elk-287",29,8.72322401695611,2.27451725246297,2,3,2,1
"elk-287",30,13.7686993212867,2.69251003046428,2,3,2,1
"elk-287",31,5.75073673541052,1.90965164491519,2,3,2,1
"elk-287",32,0.144013888219158,0.134543032935627,1,1,2,0.999999999999744
"elk-287",33,0.654683320392386,0.503609643324883,1,3,2,0.999999999999436
"elk-287",34,4.28366995110501,1.66462092276849,2,3,2,1
"elk-287",35,0.796909656109148,0.586068331695723,2,3,2,0.999999999999805
"elk-287",36,1.83178280644841,1.04090648025217,2,3,2,1
"elk-287",37,1.29339398483215,0.830032809801916,2,3,2,0.999999999999992
"elk-287",38,0.0877909448633514,0.0841489837059902,1,1,2,0.999999999999988
"elk-287",39,2.89332667529956,1.35926397861909,2,3,2,1
"elk-287",40,0.184451213061883,0.169279555977735,1,1,2,0.999999999999848
"elk-287",41,1.00487810206015,0.695583261932838,1,3,2,0.999999999999771
"elk-287",42,0.0658559033041078,0.0637781414698111,1,1,2,0.999999999999881
"elk-287",43,0.0333016516106934,0.0327591626213847,1,1,2,0.99999999999993
"elk-287",44,0.0248243831746128,0.0245212644229301,1,1,2,0.999999999999949
"elk-287",45,0.0229401394939089,0.0226809705887287,1,1,2,0.999999999999955
"elk-287",46,0.126763559432512,0.119349416625385,1,1,2,0.999999999999953
"elk-287",47,0.0286530975637888,0.0282502742238898,1,1,2,0.999999999999963
"elk-287",48,0.107290493521094,0.101916034406551,1,1,2,0.999999999999967
"elk-287",49,0.010816653826392,0.0107585722829906,1,1,2,0.99999999999998
"elk-287",50,20.8368375959501,3.08359834167212,2,3,2,1
"elk-287",51,0.228405341443671,0.205716857868524,1,1,2,0.999999999999948
"elk-287",52,4.45676586775657,1.69685628234625,2,3,2,1
"elk-287",53,7.09831326795317,2.09165580146944,2,3,2,1
"elk-287",54,5.93628766570489,1.93676671291245,2,3,2,1
"elk-287",55,0.00806225774829855,0.00802993138106691,1,1,2,0.999999999999977
"elk-287",56,0.0495100999797011,0.0483234838432026,1,1,2,0.99999999999996
"elk-287",57,0.119004201606498,0.1124391841096,1,1,2,0.999999999999931
"elk-287",58,0.107434863987441,0.102046407652211,1,1,2,0.9999999999999
"elk-287",59,0.00640312423743285,0.00638271132868873,1,1,2,0.999999999999849
"elk-287",60,0.228035633180431,0.205415846551866,1,1,2,0.999999999999735
"elk-287",61,0.0805062109405231,0.0774296451579293,1,1,2,0.999999999999805
"elk-287",62,0.0429534631898291,0.0420565567967785,1,1,2,0.999999999999813
"elk-287",63,0.213228164181001,0.193284711350995,1,1,2,0.999999999999752
"elk-287",64,0.10142608145837,0.0966057778440353,1,1,2,0.99999999999983
"elk-287",65,0.0740827240319901,0.0714670173588106,1,1,2,0.999999999999861
"elk-287",66,0.229377963196119,0.206508320485577,1,1,2,0.999999999999847
"elk-287",67,1.88160277423265,1.05834665817946,2,3,2,1
"elk-287",68,0.12013013776734,0.113444872992077,1,1,2,0.999999999999978
"elk-287",69,0.0399656102167851,0.0391876455073076,1,1,2,0.999999999999974
"elk-287",70,1.15926366716119,0.769767268745437,2,3,2,0.999999999999971
"elk-287",71,5.0275737935907,1.79634457381711,2,3,2,1
"elk-287",72,0.108784190027779,0.103264090718891,1,1,2,0.999999999999989
"elk-287",73,16.5350170320444,2.86419985490872,2,3,2,1
"elk-287",74,6.91886262329294,2.06924758734361,2,3,2,1
"elk-287",75,2.45414852851249,1.23957598068542,2,3,2,1
"elk-287",76,0.408015931061521,0.342181572346216,1,3,2,0.999999999999594
"elk-287",77,6.63948582346555,2.03333030032013,2,3,2,1
"elk-287",78,0.113701363228415,0.107689029469697,1,1,2,0.999999999999988
"elk-287",79,12.6450800709209,2.61337902229412,2,3,2,1
"elk-287",80,0.122201677566227,0.115292539224213,1,1,2,0.99999999999997
"elk-287",81,0.0432781700167648,0.0423678422977644,1,1,2,0.999999999999953
"elk-287",82,0.0539560005930758,0.0525507040799571,1,1,2,0.99999999999992
"elk-287",83,0.0480234317807464,0.0469059442183158,1,1,2,0.999999999999848
"elk-287",84,0.216780995477002,0.196208843396699,1,1,2,0.999999999999681
"elk-287",85,0.196758735511286,0.179616848625684,1,1,2,0.999999999999687
"elk-287",86,0.146213029515156,0.136463490646493,1,1,2,0.999999999999804
"elk-287",87,0.12001666550942,0.113343565115423,1,1,2,0.999999999999915
"elk-287",88,4.92984150353741,1.77999748474981,2,3,2,1
"elk-287",89,8.71392347051545,2.27356026562563,2,3,2,1
"elk-287",90,0.105243764660905,0.100065912143864,1,1,2,0.884122638603131
"elk-287",91,0.0827783184173247,0.0795302549311249,1,1,2,0.665128431392529
"elk-287",92,0.272793420008621,0.241214028330262,1,2,1,0.19688969364425
"elk-287",93,0.177234308191163,0.16316788084578,1,2,1,0.116892052884867
"elk-287",94,0.672518587103732,0.514330626323954,1,2,1,0.0450650328260869
"elk-287",95,0.0765375724726098,0.0737499396494424,1,2,1,0.040230316419616
"elk-287",96,0.00447213595499958,0.00446216566959572,1,2,1,0.0296382695662721
"elk-287",97,0.240506236925365,0.215519551888281,1,2,1,0.00765172425110521
"elk-287",98,0.601939573379255,0.471215128446165,1,2,1,0.000644586064705797
"elk-287",99,0.738719331004679,0.553148825569217,1,2,1,0.000237560396234959
"elk-287",100,0.254395361592935,0.226653672897456,1,2,1,0.000203584959185843
"elk-287",101,0.199972498109115,0.182298638288924,1,2,1,0.000195269983434893
"elk-287",102,0.085146931829632,0.0817153988649569,1,2,1,0.000189932064085988
"elk-287",103,0.0590338885725818,0.0573570666479446,1,2,1,0.000178636848833242
"elk-287",104,0.0541294744108974,0.0527152835718895,1,2,1,0.00015276719391341
"elk-287",105,0.178427156004909,0.164180630711439,1,2,1,9.31609805450278e-05
"elk-287",106,0.230217288664427,0.20719081123299,1,2,1,4.05173352669051e-05
"elk-287",107,0.183262789458199,0.16827569849983,1,2,1,2.02535680384461e-05
"elk-287",108,0.892890390809533,0.638104968178635,1,2,1,3.53488607169499e-06
"elk-287",109,0.824287116240452,0.601189289483997,1,2,1,5.78851582479396e-07
"elk-287",110,0.221824818268831,0.200345493900717,1,2,1,2.190679033926e-07
"elk-287",111,0.259538051160133,0.230745027676234,1,2,1,5.835768946248e-08
"elk-287",112,1.02294330243665,0.704553531315672,2,2,1,2.27618914018216e-08
"elk-287",113,1.02930814142316,0.707694917929446,2,2,1,7.95684141718236e-09
"elk-287",114,0.278409769943513,0.245616938321942,1,2,1,1.50746393937964e-09
"elk-287",115,1.03410492697792,0.710055882813979,2,2,1,5.20267355770868e-10
"elk-287",116,0.863201743510751,0.622296375349016,2,2,1,7.48411575810918e-11
"elk-287",117,0.293482963730435,0.25733855188109,1,2,1,8.31770701734006e-12
"elk-287",118,0.322442242890103,0.279480211123748,1,2,1,6.84046781752169e-13
"elk-287",119,0.256922653730651,0.228666395281063,1,2,1,1.42824240904521e-13
"elk-287",120,0.70243166927467,0.532057622714593,1,2,1,1.22956980587456e-14
"elk-287",121,0.309467284215957,0.269620401236935,1,2,1,2.97640781169327e-15
"elk-287",122,0.367662889070953,0.31310336271473,1,2,1,1.68096876021407e-15
"elk-287",123,0.377517218150378,0.320282761531516,1,2,1,8.73334146055884e-15
"elk-287",124,0.0868331733843696,0.0832681220132736,1,2,1,1.50619139351232e-13
"elk-287",125,0.0949276039937804,0.0906882460085932,1,2,1,1.51888789329366e-13
"elk-287",126,0.402235316699069,0.338067618108175,1,2,1,1.99678223464627e-14
"elk-287",127,0.139463256809814,0.130557324172587,1,2,1,4.36853723038353e-14
"elk-287",128,0.343840079106552,0.295531246261228,1,2,1,4.64312598550122e-15
"elk-287",129,0.244471368466739,0.218710836105846,1,2,1,7.97028268026243e-15
"elk-287",130,0.747514715574215,0.558194616019823,1,2,1,3.03390188172022e-15
"elk-287",131,0.706475760376816,0.534430284972395,1,2,1,5.91882718970919e-15
"elk-287",132,0.065431261641512,0.0633796577035696,1,2,1,5.45549133999838e-14
"elk-287",133,0.662456791043763,0.508296502860501,1,2,1,4.99714624313249e-15
"elk-287",134,0.601015806780487,0.470638307032977,1,2,1,1.56519149315502e-15
"elk-287",135,0.44534396818639,0.368347333504704,1,2,1,1.27773414675777e-15
"elk-287",136,0.678577924780935,0.517946961609625,1,2,1,1.69477594069318e-15
"elk-287",137,0.546528361569644,0.436012652172786,1,2,1,2.80472301813801e-15
"elk-287",138,0.153102090122898,0.142455780405291,1,2,1,2.83594224432335e-14
"elk-287",139,0.439666066464084,0.364411188406513,1,2,1,2.66966967427255e-15
"elk-287",140,0.467471924290647,0.383541140878258,1,2,1,1.32313872148529e-15
"elk-287",141,0.373483600710928,0.317350286701008,1,2,1,1.19485093773121e-15
"elk-287",142,0.459393077875581,0.378020649207794,1,2,1,1.55378511075786e-15
"elk-287",143,0.349840320717896,0.299986304504888,1,2,1,7.06768395406347e-15
"elk-287",144,0.0726722092687432,0.0701529270131044,1,2,1,1.07449157679005e-13
"elk-287",145,0.164274922005764,0.152098508711595,1,2,1,8.35639204270965e-14
"elk-287",146,0.318849494275904,0.276759761292761,1,2,1,1.20037633088642e-14
"elk-287",147,0.200561711201316,0.182789539940521,1,2,1,1.91125530917072e-14
"elk-287",148,0.586537509456983,0.461553974659187,1,2,1,2.91525744273682e-15
"elk-287",149,0.431115993672237,0.358454555061663,1,2,1,7.54140292718799e-15
"elk-287",150,0.073824115301167,0.0712262166617441,1,2,1,1.1517365465311e-13
"elk-287",151,0.17652549390952,0.162565598231865,1,2,1,9.48979482722091e-14
"elk-287",152,0.294061218116228,0.257785504168495,1,2,1,4.24151077488822e-14
"elk-287",153,0.0478539444560216,0.0467442102094316,1,2,1,1.048543815414e-13
"elk-287",154,0.617986448071477,0.481182442872841,1,2,1,4.5046630254328e-14
"elk-287",155,0.0877795534278912,0.0841385115696294,1,2,1,1.91785510560474e-13
"elk-287",156,0.18515398996511,0.169872715482056,1,2,1,1.88944176294854e-13
"elk-287",157,0.112076982471871,0.106229422273795,1,2,1,1.72148074628902e-13
"elk-287",158,0.510671371823407,0.412554169115531,1,2,1,2.89046693841329e-14
"elk-287",159,0.147200543477258,0.137324664605486,1,2,1,6.5147895700298e-14
"elk-287",160,0.605561722700502,0.473473678343185,1,2,1,4.02055012903217e-14
"elk-287",161,0.189423467395146,0.173468708543961,1,2,1,2.55655190525609e-13
"elk-287",162,0.642627419271852,0.496297044788952,1,2,1,5.06790470216735e-13
"elk-287",163,0.0652763356814704,0.0632342356282841,1,2,1,4.79044473737932e-12
"elk-363",1,0.518941229813165,0.418013532814574,2,2,1,2.04810989492119e-13
"elk-363",2,0.296057426861749,0.259326907798501,1,2,1,0.0193075434239247
"elk-363",3,0.266280397325826,0.236083782078072,1,2,1,0.0348775919882342
"elk-363",4,1.68611424583271,0.9880956310136,2,3,1,0.0289530326739163
"elk-363",5,0.203944232573515,0.185603027353361,1,1,1,0.0571189104908305
"elk-363",6,1.63249540581283,0.96793221984416,2,3,1,0.0144466929381975
"elk-363",7,0.443497463352385,0.367068962829655,1,2,1,0.00122273904832289
"elk-363",8,0.297466384655477,0.260413427942315,1,2,1,0.011585021425791
"elk-363",9,0.294409578648522,0.258054667363098,1,2,1,0.0119602114241791
"elk-363",10,0.89442998608052,0.638917994383226,2,2,1,0.00109672582475175
"elk-363",11,0.354857717965948,0.303696443627051,1,2,1,0.00339498584076832
"elk-363",12,2.0599964198998,1.11841374599622,2,3,1,0.00635631684352581
"elk-363",13,0.703800575447335,0.532861388370022,2,2,1,0.000246290951028339
"elk-363",14,0.719000695409956,0.541743130943944,2,2,1,0.000185125860003746
"elk-363",15,0.610312419994874,0.476428209857424,2,2,1,0.000114922203827317
"elk-363",16,0.74670810896896,0.557732935892318,2,2,1,0.00152130968462185
"elk-363",17,0.0928493403315285,0.0887883591917227,1,2,1,0.0839785481534122
"elk-363",18,1.22034298457442,0.797661681506714,2,2,1,0.0124699093193995
"elk-363",19,0.362847419723498,0.30957620200464,2,2,1,0.00415507319334205
"elk-363",20,1.44638903826045,0.894613075419237,2,2,1,0.00350310354828653
"elk-363",21,0.365282424981,0.311361311983073,2,2,1,0.00225867618396229
"elk-363",22,0.569976534604715,0.451060673136876,2,2,1,0.000106440002568873
"elk-363",23,0.764346125783339,0.567780154767138,2,2,1,0.000237272966954218
"elk-363",24,0.664988721708872,0.50981834966104,2,2,1,0.000137081189202965
"elk-363",25,0.526294594310069,0.422842964237109,2,2,1,9.86902312774503e-05
"elk-363",26,0.62060957936532,0.482802362026228,2,2,1,0.000137368447999149
"elk-363",27,0.335483233560188,0.289293199060159,1,2,1,0.00375713523092951
"elk-363",28,1.11789310759124,0.750421777346257,2,2,1,0.00170162906199556
"elk-363",29,1.10558626981344,0.744593941332312,2,2,1,0.00134870239769245
"elk-363",30,0.537073784502651,0.429880468936209,2,2,1,0.00014688982010226
"elk-363",31,0.626443333430886,0.486395626749125,2,2,1,0.00614104838208643
"elk-363",32,0.186303515801501,0.170842183350343,1,2,2,0.738237900497444
"elk-363",33,6.1688747758404,1.96974870726671,2,3,2,0.993676460742987
"elk-363",34,0.137767920794356,0.12906837887328,1,1,2,0.995472153063287
"elk-363",35,6.83956438671353,2.05918326989945,2,3,2,0.997559790175123
"elk-363",36,0.150901457912109,0.14054551174979,1,2,2,0.810582223904663
"elk-363",37,0.703635736727463,0.532764636029025,2,2,1,0.0430134094302551
"elk-363",38,3.43783914690609,1.4901675793529,2,3,1,0.0784124640764873
"elk-363",39,0.803661153720895,0.589818573466414,2,2,1,0.0383064079271189
"elk-363",40,0.0961002081163199,0.091758615109352,1,2,1,0.399621233382653
"elk-363",41,4.09473076037973,1.62820682138826,2,3,1,0.407206849291852
"elk-363",42,0.410781267829973,0.344143641598084,2,2,1,0.140406946831499
"elk-363",43,1.85603562735202,1.04943451896256,2,3,1,0.230430568767678
"elk-363",44,2.8139911158353,1.33867617781927,2,3,2,0.552852883329749
"elk-363",45,0.177341478509682,0.163258912376129,1,1,2,0.863938478068862
"elk-363",46,0.100812945597279,0.0960489482997389,1,1,2,0.96112632860506
"elk-363",47,0.0254950975679639,0.0251755179903136,1,1,2,0.96762673083768
"elk-363",48,0.0976793222744712,0.0931982442142879,1,1,2,0.903786255328884
"elk-363",49,0.339424881232947,0.292240328723354,1,1,2,0.509119280138328
"elk-363",50,0.146387328686605,0.136615544336235,1,1,2,0.449564329688073
"elk-363",51,0.550992059833896,0.438894764796318,2,3,1,0.0467170872131255
"elk-363",52,0.30216551755619,0.264028661325794,1,1,1,0.248105703937171
"elk-363",53,0.104235310715707,0.0991530689072261,1,1,2,0.657685821348508
"elk-363",54,0.20944510020528,0.190161659550193,1,1,2,0.695006966847817
"elk-363",55,0.208029445031226,0.188990474241407,1,1,2,0.658378727214525
"elk-363",56,0.174152232256724,0.16054638272415,1,1,2,0.519579953189848
"elk-363",57,0.615500812347149,0.47964500912794,2,2,1,0.00416712545561059
"elk-363",58,0.688021983660406,0.523557419584462,2,2,1,0.000248332401838648
"elk-363",59,0.958805115756064,0.672334652521226,2,2,1,0.00345521572611882
"elk-363",60,0.142688471853896,0.13338379460463,1,2,1,0.0585658310810517
"elk-363",61,0.559400572041181,0.44430149872745,2,2,1,0.00115520427129322
"elk-363",62,2.85004719259173,1.3480854060406,2,3,1,0.0202629046297051
"elk-363",63,0.588007653011421,0.462480182090045,2,2,1,0.010714834082113
"elk-363",64,0.174977141364237,0.161248693248791,1,2,2,0.729353385103974
"elk-363",65,4.08858410699841,1.62699962035248,2,3,2,0.94798552218768
"elk-363",66,4.46176694259124,1.6977723532637,2,3,2,0.992327110109371
"elk-363",67,6.15596477004214,1.96794624249882,2,3,2,0.999580424005742
"elk-363",68,5.88108569908652,1.92877644459512,2,3,2,0.999350858997096
"elk-363",69,0.156841480482684,0.145693429734776,1,1,2,0.988582081250051
"elk-363",70,0.158455040942218,0.147087256146064,1,1,2,0.961343363446287
"elk-363",71,0.112698713391059,0.106788337886303,1,1,2,0.858775566499404
"elk-363",72,0.314758637689262,0.273653103299743,1,2,1,0.284904497605559
"elk-363",73,0.676601064143414,0.516768567924636,2,2,1,0.0658181420221845
"elk-363",74,0.0864002314811714,0.0828696908940423,1,2,1,0.383442781166559
"elk-363",75,0.254163825120728,0.226469075719848,1,2,1,0.373100084469345
"elk-363",76,0.142618371888057,0.133322446198788,1,2,1,0.342557798078676
"elk-363",77,0.773745597725764,0.573093467586718,2,2,1,0.0154496256728696
"elk-363",78,0.250707498890639,0.223709390309638,1,2,1,0.0288144231761722
"elk-363",79,0.353114712239521,0.302409129215951,1,2,1,0.0101716470082185
"elk-363",80,0.289171229550936,0.253999554196737,1,2,1,0.0121824151272603
"elk-363",81,0.541114590451967,0.432505914671296,2,2,1,0.000515384570993665
"elk-363",82,0.254246435569901,0.226534942496506,1,2,1,0.0272866302193772
"elk-363",83,0.270440381600086,0.23936359752955,1,2,1,0.0240875743828074
"elk-363",84,0.736842757988433,0.552068958111491,2,2,1,0.00107170946842277
"elk-363",85,0.29329336848964,0.257191963837298,1,2,1,0.0133922232047234
"elk-363",86,0.281767634763115,0.248240089935469,1,2,1,0.0150025013069662
"elk-363",87,0.788216499446694,0.581218754122892,2,2,1,0.000651518899306162
"elk-363",88,0.822976305855764,0.600470498275671,2,2,1,0.00233393636924061
"elk-363",89,0.0343110769285955,0.0337355789339435,1,2,1,0.081286223569204
"elk-363",90,0.586135010044614,0.461300245721168,2,2,1,0.00290277262121227
"elk-363",91,0.165614009069281,0.153247994588886,1,2,1,0.0496797686760991
"elk-363",92,0.505541294060139,0.409152497364644,1,2,1,0.00325987766035391
"elk-363",93,0.125319591445233,0.118067076597587,1,2,1,0.0733712169928737
"elk-363",94,0.813059807148281,0.595015919175828,2,2,1,0.0114578238350425
"elk-363",95,1.23831377283789,0.805722802402736,2,3,1,0.0828190466814644
"elk-363",96,0.134480481855175,0.126174820907461,1,1,2,0.641287079274356
"elk-363",97,0.258240198265104,0.229714076669902,1,1,2,0.740139619805896
"elk-363",98,0.193126901285139,0.17657750903051,1,1,2,0.844492868349002
"elk-363",99,0.246091954358528,0.22001221728789,1,1,2,0.86503055115355
"elk-363",100,0.064375849508958,0.0623885705638763,1,1,2,0.885107920755901
"elk-363",101,0.160078105935821,0.148487335554823,1,1,2,0.744279203597386
"elk-363",102,0.324779925488014,0.281246351671744,1,2,1,0.184178009624305
"elk-363",103,0.619390829767442,0.482050047519153,2,2,1,0.00521765363853553
"elk-363",104,2.33070740334346,1.20318471486804,2,3,1,0.0361226965997025
"elk-363",105,0.286248144098787,0.251729565287559,1,1,1,0.0734169654242721
"elk-363",106,0.293215364536035,0.257131647819313,1,1,1,0.119061780382655
"elk-363",107,0.140844772710953,0.131769016674023,1,1,1,0.197901157711693
"elk-363",108,2.63414597165761,1.2903741374825,2,3,1,0.107874952302423
"elk-363",109,0.365729749952065,0.311688901130548,1,2,1,0.0180541558442339
"elk-363",110,0.429660330959236,0.357436885259171,1,2,1,0.00753411519232362
"elk-363",111,2.89666187187942,1.36012025633079,2,3,1,0.103585458519489
"elk-363",112,0.322716981269967,0.279687940305676,1,1,1,0.162999461583849
"elk-363",113,0.113463650567043,0.107475562878041,1,1,1,0.372774478325861
"elk-363",114,0.339916533872655,0.292607323868097,1,1,1,0.33254159793284
"elk-363",115,0.229371423677842,0.206503001099785,1,1,1,0.466491388102239
"elk-363",116,0.256840904063196,0.228601353628891,1,1,1,0.524426278046994
"elk-363",117,1.52365883648539,0.925709767747964,2,3,1,0.574195180802982
"elk-363",118,10.6035634222652,2.45131224251323,2,3,2,0.999858894533066
"elk-363",119,5.23815587778753,1.83068460629718,2,3,2,0.998445999134153
"elk-363",120,2.67678164966812,1.30203781781675,2,3,2,0.982996205244949
"elk-363",121,4.80513457147664,1.75874279687541,2,3,2,0.997419216351608
"elk-363",122,9.73339623410041,2.373360024185,2,3,2,0.999277004188522
"elk-363",123,0.647701513044396,0.499381294357453,2,2,1,0.00923046828746786
"elk-363",124,0.661910114743686,0.507967612385714,2,2,1,0.000256557909232233
"elk-363",125,1.33099135985175,0.846293653419443,2,2,1,0.0021944085868691
"elk-363",126,0.470068080175627,0.385308712762873,2,2,1,0.000807060390395224
"elk-363",127,0.255507827668743,0.227540134298371,1,2,1,0.0352044880074592
"elk-363",128,1.384329530856,0.868917965680968,2,3,1,0.0401464153808076
"elk-363",129,0.12879829191414,0.121153608367991,1,1,1,0.138251619020879
"elk-363",130,0.318948663580834,0.276834952265718,1,1,1,0.0735400203614068
"elk-363",131,3.06907872984712,1.40341661752913,2,3,1,0.061157449994813
"elk-363",132,0.694598625106615,0.527445913443892,2,2,1,0.00110357136763093
"elk-363",133,1.22304875209454,0.798879565508356,2,2,1,0.00397524802558086
"elk-363",134,1.21011290795529,0.793043603797162,2,2,1,0.0190879032033482
"elk-363",135,1.88456792130186,1.05937512143077,2,3,1,0.145041298951094
"elk-363",136,0.106943910532578,0.101602984450582,1,1,1,0.529757202540116
"elk-363",137,0.165314851117496,0.152991308974376,1,1,1,0.552986525205388
"elk-363",138,0.369905731234324,0.314741928154552,1,1,1,0.406018385514136
"elk-363",139,0.0276812210713328,0.0273050227090822,1,1,1,0.537665546362728
"elk-363",140,0.262421893141559,0.23303201343498,1,1,1,0.42747712689489
"elk-363",141,0.896962234433535,0.640253782707021,2,3,1,0.31609660771034
"elk-363",142,0.0224722050542442,0.0222234252443141,1,1,2,0.889271207909726
"elk-363",143,0.0425440947723653,0.0416639709400762,1,1,2,0.981460566412181
"elk-363",144,6.8341631711571,2.05849406361456,2,3,2,0.996419226534321
"elk-363",145,0.117882356610309,0.111436142550676,1,2,2,0.840464935314738
"elk-363",146,0.750746295362155,0.560042151522209,2,2,1,0.0194595795502856
"elk-363",147,0.651610504826311,0.501750875403317,2,2,1,0.0120541287402616
"elk-363",148,0.0617110200855568,0.0598817766440258,1,2,2,0.646097936996221
"elk-363",149,0.255391855782443,0.227447759531552,1,2,2,0.719148798912993
"elk-363",150,0.0200249843945008,0.0198271215006068,1,2,2,0.791575418494092
"elk-363",151,0.391555870853701,0.330422452707546,1,2,2,0.683012609225578
"elk-363",152,6.8280766874721,2.0577168460459,2,3,2,0.975531235619574
"elk-363",153,1.2440210006266,0.808269346184661,2,3,2,0.881186511258904
"elk-363",154,4.908038304659,1.77631384817198,2,3,2,0.98851655253096
"elk-363",155,0.104120122935002,0.0990487489421933,1,1,2,0.994431144425325
"elk-363",156,0.175980822818851,0.162102542216646,1,1,2,0.992718014446892
"elk-363",157,0.177177876722801,0.163119944066711,1,1,2,0.99297385282402
"elk-363",158,0.0590084739677277,0.0573330684453545,1,1,2,0.995892600380009
"elk-363",159,0.169434353069264,0.156520172990564,1,1,2,0.993488222176968
"elk-363",160,0.112094825928764,0.10624546730847,1,1,2,0.992841554219707
"elk-363",161,0.176821944339496,0.16281753759851,1,1,2,0.98011045502182
"elk-363",162,2.52109048826098,1.25877073943399,2,3,2,0.946571630348279
"elk-363",163,0.239004707066618,0.214308401725034,1,1,2,0.95471392492311
"elk-363",164,0.224982221519835,0.202926330846342,1,1,2,0.969676148785039
"elk-363",165,0.184448502298067,0.169277267350826,1,1,2,0.985817610677002
"elk-363",166,0.0455411901469428,0.0445346366685393,1,1,2,0.994672307421571
"elk-363",167,0.039195025194532,0.0384463992135757,1,1,2,0.993349756288504
"elk-363",168,0.270751269618445,0.239608276453914,1,1,2,0.97591223195117
"elk-363",169,0.181207063879971,0.16653685112709,1,1,2,0.989603589716473
"elk-363",170,6.07979292410523,1.95724465927016,2,3,2,0.999510143156887
"elk-363",171,15.1334907159584,2.78089728012829,2,3,2,0.999999847039075
"elk-363",172,0.00282842712474619,0.00282443465125464,1,1,2,0.997159357983943
"elk-363",173,0.103077640640442,0.0981041282205865,1,1,2,0.996757976616736
"elk-363",174,0.0911811384004389,0.0872607227674564,1,1,2,0.9969242282817
"elk-363",175,0.0269118932815958,0.0265561368880232,1,1,2,0.997412586850241
"elk-363",176,6.60687830976173,2.02905287874796,2,3,2,0.999759990369708
"elk-363",177,0.137767920794356,0.12906837887328,1,1,2,0.996460449772976
"elk-363",178,0.099040395798886,0.0944374316148353,1,1,2,0.99655547495027
"elk-363",179,0.10304489312916,0.0980744403761602,1,1,2,0.996047454983121
"elk-363",180,0.18280659178487,0.167890082014871,1,1,2,0.993265754826525
"elk-363",181,0.098488578017961,0.0939352149896183,1,1,2,0.995086357751341
"elk-363",182,0.0502195181179589,0.0489992071926632,1,1,2,0.990851746114954
"elk-363",183,3.86511060643806,1.58208945051582,2,3,2,0.958311536973632
"elk-363",184,0.293736276275165,0.257534370265262,1,1,2,0.838738355700231
"elk-363",185,2.46151376189531,1.24170599683086,2,3,2,0.801933088302326
"elk-363",186,2.46395216065572,1.24241018017056,2,3,2,0.819156209678297
"elk-363",187,0.0172046505340853,0.0170583264528256,1,1,2,0.893847857720702
"elk-363",188,0.124816865847529,0.117620236492011,1,1,2,0.842047478976891
"elk-363",189,0.319277308933786,0.277084093437153,1,1,2,0.510076366961473
"elk-363",190,1.03379881988712,0.70990538412452,2,3,2,0.417614373772571
"elk-363",191,0.15138031576133,0.140961497196578,1,1,2,0.797653922509504
"elk-363",192,2.83163362743135,1.34329124682991,2,3,2,0.879127301465266
"elk-363",193,0.122429571591181,0.115495596208136,1,1,2,0.973492204662799
"elk-363",194,0.114970648428197,0.108828080285948,1,1,2,0.991524123924596
"elk-363",195,0.162246725698857,0.150354964375603,1,1,2,0.993469193580351
"elk-363",196,0.130503831361382,0.122663401815843,1,1,2,0.995465256444437
"elk-363",197,0.0257730479377197,0.0254465214396344,1,1,2,0.996652060566795
"elk-363",198,0.0905883546599672,0.0867173255323739,1,1,2,0.996404062233963
"elk-363",199,0.0564358042380899,0.0549007935568497,1,1,2,0.99422433504913
"elk-363",200,0.241560033946015,0.216368680774431,1,1,2,0.978503403867435
"elk-363",201,0.237146052043883,0.212807155999204,1,1,2,0.977536678533649
"elk-363",202,0.142007922314215,0.132788048437615,1,1,2,0.988881652400018
