"ID","step_index","x_from","y_from","x_to","y_to","step_km","log1p_step_km"
"elk-163",128,672.618,4930.7775,672.628,4930.7065,0.0717007670809734,0.0692468884974739
"elk-163",129,672.628,4930.7065,672.46,4930.4425,0.312921715449727,0.272254970884915
"elk-163",130,672.46,4930.4425,672.515,4930.7485,0.310903522012858,0.270716610931617
"elk-163",131,672.515,4930.7485,672.597,4930.6565,0.123239604024031,0.116217013660696
"elk-163",132,672.597,4930.6565,672.62,4930.705,0.0536772763839597,0.0522862138445963
"elk-163",133,672.62,4930.705,672.599,4930.7485,0.0483037265643139,0.0471733593344364
"elk-163",134,672.599,4930.7485,672.614,4930.7305,0.02343074902772,0.0231604628899168
"elk-163",135,672.614,4930.7305,672.554,4930.468,0.269269846065244,0.238441810780043
"elk-163",136,672.554,4930.468,672.588,4930.764,0.297946303887127,0.260783249080385
"elk-163",137,672.588,4930.764,672.556,4930.719,0.0552177507691141,0.0537471444640046
"elk-163",138,672.556,4930.719,672.462,4930.447,0.287784641702784,0.252923410055167
"elk-163",139,672.462,4930.447,672.492,4930.691,0.245837344600042,0.219807869789365
"elk-163",140,672.492,4930.691,672.442,4930.472,0.2246352599215,0.202643052658394
"elk-163",141,672.442,4930.472,672.454,4930.478,0.0134164078649987,0.013327204835448
"elk-163",142,672.454,4930.478,672.579,4930.7585,0.307091598712827,0.267804515363747
"elk-163",143,672.579,4930.7585,672.537,4930.474,0.287583466145048,0.252767179528329
"elk-163",144,672.537,4930.474,672.456,4930.712,0.251406046068904,0.224267756014361
"elk-163",145,672.456,4930.712,672.539,4930.716,0.0830963296421689,0.0798239111013141
"elk-163",146,672.539,4930.716,672.234,4929.8815,0.888490433263071,0.635777797371507
"elk-163",147,672.234,4929.8815,671.844,4929.4605,0.573882392132744,0.45354542810115
"elk-163",148,671.844,4929.4605,672.277,4929.857,0.587112638256068,0.461916414612308
"elk-163",149,672.277,4929.857,670.779,4927.5745,2.73016670736422,1.31645292632032
"elk-163",150,670.779,4927.5745,670.835,4927.611,0.0668449698930293,0.0647056664427314
"elk-163",151,670.835,4927.611,670.781,4927.561,0.0735934779718964,0.0710114123024244
"elk-163",152,670.781,4927.561,670.883,4927.6135,0.114718132829993,0.108601577285704
"elk-163",153,670.883,4927.6135,670.879,4927.607,0.00763216876123687,0.00760319110939459
"elk-163",154,670.879,4927.607,670.793,4927.582,0.0895600357302296,0.08577397781299
"elk-163",155,670.793,4927.582,671.212,4927.3405,0.483614774381429,0.39448152505057
"elk-163",156,671.212,4927.3405,670.744,4927.5375,0.507772586892991,0.410633453766012
"elk-163",157,670.744,4927.5375,670.746,4927.5385,0.00223606797749979,0.00223357169804091
"elk-163",158,670.746,4927.5385,670.844,4927.5565,0.0996393496566492,0.094982262096689
"elk-287",1,776.418,4988.9395,776.007,4988.037,0.991679005525477,0.688978004373192
"elk-287",2,776.007,4988.037,775.823,4987.9445,0.205942346301095,0.187261291441778
"elk-287",3,775.823,4987.9445,775.925,4987.9145,0.106320270880016,0.101039437022034
"elk-287",4,775.925,4987.9145,775.88,4987.879,0.0573171004151466,0.0557346622897401
"elk-287",5,775.88,4987.879,779.904,4976.3305,12.2294901058875,2.58244843663491
"elk-287",6,779.904,4976.3305,780.778,4970.7415,5.65692469456683,1.89565762033689
"elk-287",7,780.778,4970.7415,777.919,4964.1535,7.18161715771594,2.10188982761756
"elk-287",8,777.919,4964.1535,776.261,4958.6235,5.77320223099798,1.9129739781951
"elk-287",9,776.261,4958.6235,778.057,4955.9555,3.21618407433405,1.43893047118113
"elk-287",10,778.057,4955.9555,780.741,4953.1715,3.86710641177612,1.58249959454822
"elk-287",11,780.741,4953.1715,780.787,4953.1155,0.0724706837279737,0.0699650369270684
"elk-287",12,780.787,4953.1155,780.758,4953.067,0.0565088488645805,0.0549699336797701
"elk-287",13,780.758,4953.067,780.772,4953.224,0.157622967869534,0.146368737076053
"elk-287",14,780.772,4953.224,776.78,4951.987,4.17926225547046,1.6446626244046
"elk-287",15,776.78,4951.987,775.221,4952.474,1.63329421721869,0.968235616473789
"elk-287",16,775.221,4952.474,775.092,4952.263,0.247309522663403,0.220988849741887
"elk-287",17,775.092,4952.263,775.672,4952.6665,0.706549538249088,0.53447351809599
"elk-287",18,775.672,4952.6665,775.751,4952.6295,0.0872353139502575,0.0836380648856504
"elk-287",19,775.751,4952.6295,775.999,4952.5085,0.275943834864996,0.243686167390358
"elk-287",20,775.999,4952.5085,776.095,4952.5355,0.099724620831568,0.0950598037642854
"elk-287",21,776.095,4952.5355,775.902,4952.5245,0.193313217344288,0.176733654628359
"elk-287",22,775.902,4952.5245,775.882,4952.7225,0.199007537545692,0.181494162552466
"elk-287",23,775.882,4952.7225,776.002,4952.655,0.137681698130144,0.128992593706659
"elk-287",24,776.002,4952.655,775.976,4952.5315,0.126207170953159,0.118855501206814
"elk-287",25,775.976,4952.5315,775.854,4952.5835,0.132619757200803,0.124533318657025
"elk-287",26,775.854,4952.5835,776.029,4954.1805,1.60655967831886,0.958031220923578
"elk-287",27,776.029,4954.1805,776.205,4958.814,4.63684140876093,1.72932387472477
"elk-287",28,776.205,4958.814,776.21,4958.725,0.0891403387922662,0.0853887050622596
"elk-287",29,776.21,4958.725,779.151,4966.9375,8.72322401695611,2.27451725246297
"elk-287",30,779.151,4966.9375,785.767,4979.0125,13.7686993212867,2.69251003046428
"elk-287",31,785.767,4979.0125,788.54,4984.0505,5.75073673541052,1.90965164491519
"elk-287",32,788.54,4984.0505,788.396,4984.0525,0.144013888219158,0.134543032935627
"elk-287",33,788.396,4984.0525,787.886,4984.463,0.654683320392386,0.503609643324883
"elk-287",34,787.886,4984.463,788.41,4988.7145,4.28366995110501,1.66462092276849
"elk-287",35,788.41,4988.7145,788.522,4989.5035,0.796909656109148,0.586068331695723
"elk-287",36,788.522,4989.5035,789.278,4991.172,1.83178280644841,1.04090648025217
"elk-287",37,789.278,4991.172,790.036,4992.22,1.29339398483215,0.830032809801916
"elk-287",38,790.036,4992.22,790.051,4992.1335,0.0877909448633514,0.0841489837059902
"elk-287",39,790.051,4992.1335,788.604,4989.628,2.89332667529956,1.35926397861909
"elk-287",40,788.604,4989.628,788.508,4989.7855,0.184451213061883,0.169279555977735
"elk-287",41,788.508,4989.7855,789.286,4990.4215,1.00487810206015,0.695583261932838
"elk-287",42,789.286,4990.4215,789.335,4990.4655,0.0658559033041078,0.0637781414698111
"elk-287",43,789.335,4990.4655,789.36,4990.4875,0.0333016516106934,0.0327591626213847
"elk-287",44,789.36,4990.4875,789.352,4990.464,0.0248243831746128,0.0245212644229301
"elk-287",45,789.352,4990.464,789.33,4990.4575,0.0229401394939089,0.0226809705887287
"elk-287",46,789.33,4990.4575,789.44,4990.3945,0.126763559432512,0.119349416625385
"elk-287",47,789.44,4990.3945,789.415,4990.3805,0.0286530975637888,0.0282502742238898
"elk-287",48,789.415,4990.3805,789.402,4990.274,0.107290493521094,0.101916034406551
"elk-287",49,789.402,4990.274,789.396,4990.265,0.010816653826392,0.0107585722829906
"elk-287",50,789.396,4990.265,780.92,4971.23,20.8368375959501,3.08359834167212
"elk-287",51,780.92,4971.23,781.005,4971.018,0.228405341443671,0.205716857868524
"elk-287",52,781.005,4971.018,779.104,4966.987,4.45676586775657,1.69685628234625
"elk-287",53,779.104,4966.987,777.155,4960.1615,7.09831326795317,2.09165580146944
"elk-287",54,777.155,4960.1615,778.808,4954.46,5.93628766570489,1.93676671291245
"elk-287",55,778.808,4954.46,778.815,4954.464,0.00806225774829855,0.00802993138106691
"elk-287",56,778.815,4954.464,778.788,4954.5055,0.0495100999797011,0.0483234838432026
"elk-287",57,778.788,4954.5055,778.787,4954.6245,0.119004201606498,0.1124391841096
"elk-287",58,778.787,4954.6245,778.857,4954.543,0.107434863987441,0.102046407652211
"elk-287",59,778.857,4954.543,778.852,4954.539,0.00640312423743285,0.00638271132868873
"elk-287",60,778.852,4954.539,778.812,4954.7635,0.228035633180431,0.205415846551866
"elk-287",61,778.812,4954.7635,778.889,4954.74,0.0805062109405231,0.0774296451579293
"elk-287",62,778.889,4954.74,778.898,4954.698,0.0429534631898291,0.0420565567967785
"elk-287",63,778.898,4954.698,779.046,4954.5445,0.213228164181001,0.193284711350995
"elk-287",64,779.046,4954.5445,778.987,4954.462,0.10142608145837,0.0966057778440353
"elk-287",65,778.987,4954.462,779.043,4954.4135,0.0740827240319901,0.0714670173588106
"elk-287",66,779.043,4954.4135,779.001,4954.639,0.229377963196119,0.206508320485577
"elk-287",67,779.001,4954.639,779.451,4952.812,1.88160277423265,1.05834665817946
"elk-287",68,779.451,4952.812,779.53,4952.7215,0.12013013776734,0.113444872992077
"elk-287",69,779.53,4952.7215,779.501,4952.694,0.0399656102167851,0.0391876455073076
"elk-287",70,779.501,4952.694,780.645,4952.8815,1.15926366716119,0.769767268745437
"elk-287",71,780.645,4952.8815,785.051,4955.303,5.0275737935907,1.79634457381711
"elk-287",72,785.051,4955.303,784.948,4955.268,0.108784190027779,0.103264090718891
"elk-287",73,784.948,4955.268,799.244,4946.9595,16.5350170320444,2.86419985490872
"elk-287",74,799.244,4946.9595,802.266,4940.7355,6.91886262329294,2.06924758734361
"elk-287",75,802.266,4940.7355,803.397,4938.5575,2.45414852851249,1.23957598068542
"elk-287",76,803.397,4938.5575,803.683,4938.2665,0.408015931061521,0.342181572346216
"elk-287",77,803.683,4938.2665,808.789,4934.0225,6.63948582346555,2.03333030032013
"elk-287",78,808.789,4934.0225,808.877,4934.0945,0.113701363228415,0.107689029469697
"elk-287",79,808.877,4934.0945,816.428,4923.9515,12.6450800709209,2.61337902229412
"elk-287",80,816.428,4923.9515,816.509,4923.86,0.122201677566227,0.115292539224213
"elk-287",81,816.509,4923.86,816.476,4923.888,0.0432781700167648,0.0423678422977644
"elk-287",82,816.476,4923.888,816.469,4923.9415,0.0539560005930758,0.0525507040799571
"elk-287",83,816.469,4923.9415,816.481,4923.895,0.0480234317807464,0.0469059442183158
"elk-287",84,816.481,4923.895,816.368,4923.71,0.216780995477002,0.196208843396699
"elk-287",85,816.368,4923.71,816.301,4923.895,0.196758735511286,0.179616848625684
"elk-287",86,816.301,4923.895,816.167,4923.8365,0.146213029515156,0.136463490646493
"elk-287",87,816.167,4923.8365,816.277,4923.8845,0.12001666550942,0.113343565115423
"elk-287",88,816.277,4923.8845,818.318,4919.397,4.92984150353741,1.77999748474981
"elk-287",89,818.318,4919.397,824.102,4912.8795,8.71392347051545,2.27356026562563
"elk-287",90,824.102,4912.8795,824.06,4912.976,0.105243764660905,0.100065912143864
"elk-287",91,824.06,4912.976,823.996,4912.9235,0.0827783184173247,0.0795302549311249
"elk-287",92,823.996,4912.9235,824.204,4913.1,0.272793420008621,0.241214028330262
"elk-287",93,824.204,4913.1,824.338,4913.216,0.177234308191163,0.16316788084578
"elk-287",94,824.338,4913.216,824.879,4913.6155,0.672518587103732,0.514330626323954
"elk-287",95,824.879,4913.6155,824.806,4913.6385,0.0765375724726098,0.0737499396494424
"elk-287",96,824.806,4913.6385,824.804,4913.6345,0.00447213595499958,0.00446216566959572
"elk-287",97,824.804,4913.6345,825.033,4913.708,0.240506236925365,0.215519551888281
"elk-287",98,825.033,4913.708,824.462,4913.5175,0.601939573379255,0.471215128446165
"elk-287",99,824.462,4913.5175,825.042,4913.975,0.738719331004679,0.553148825569217
"elk-287",100,825.042,4913.975,824.821,4914.101,0.254395361592935,0.226653672897456
"elk-287",101,824.821,4914.101,824.931,4913.934,0.199972498109115,0.182298638288924
"elk-287",102,824.931,4913.934,824.996,4913.989,0.085146931829632,0.0817153988649569
"elk-287",103,824.996,4913.989,825.054,4913.978,0.0590338885725818,0.0573570666479446
"elk-287",104,825.054,4913.978,825.001,4913.989,0.0541294744108974,0.0527152835718895
"elk-287",105,825.001,4913.989,825.175,4913.9495,0.178427156004909,0.164180630711439
"elk-287",106,825.175,4913.9495,825.045,4913.7595,0.230217288664427,0.20719081123299
"elk-287",107,825.045,4913.7595,825.222,4913.807,0.183262789458199,0.16827569849983
"elk-287",108,825.222,4913.807,824.373,4913.5305,0.892890390809533,0.638104968178635
"elk-287",109,824.373,4913.5305,825.06,4913.986,0.824287116240452,0.601189289483997
"elk-287",110,825.06,4913.986,825.072,4913.7645,0.221824818268831,0.200345493900717
"elk-287",111,825.072,4913.7645,824.964,4914.0005,0.259538051160133,0.230745027676234
"elk-287",112,824.964,4914.0005,824.407,4913.1425,1.02294330243665,0.704553531315672
"elk-287",113,824.407,4913.1425,824.802,4914.093,1.02930814142316,0.707694917929446
"elk-287",114,824.802,4914.093,825.056,4913.979,0.278409769943513,0.245616938321942
"elk-287",115,825.056,4913.979,824.358,4913.216,1.03410492697792,0.710055882813979
"elk-287",116,824.358,4913.216,825.083,4913.6845,0.863201743510751,0.622296375349016
"elk-287",117,825.083,4913.6845,825.059,4913.977,0.293482963730435,0.25733855188109
"elk-287",118,825.059,4913.977,824.914,4913.689,0.322442242890103,0.279480211123748
"elk-287",119,824.914,4913.689,824.941,4913.9445,0.256922653730651,0.228666395281063
"elk-287",120,824.941,4913.9445,824.371,4913.534,0.70243166927467,0.532057622714593
"elk-287",121,824.371,4913.534,824.332,4913.841,0.309467284215957,0.269620401236935
"elk-287",122,824.332,4913.841,824.658,4913.671,0.367662889070953,0.31310336271473
"elk-287",123,824.658,4913.671,824.905,4913.9565,0.377517218150378,0.320282761531516
"elk-287",124,824.905,4913.9565,824.991,4913.9685,0.0868331733843696,0.0832681220132736
"elk-287",125,824.991,4913.9685,825,4913.874,0.0949276039937804,0.0906882460085932
"elk-287",126,825,4913.874,824.599,4913.8425,0.402235316699069,0.338067618108175
"elk-287",127,824.599,4913.8425,824.464,4913.8075,0.139463256809814,0.130557324172587
"elk-287",128,824.464,4913.8075,824.229,4914.0585,0.343840079106552,0.295531246261228
"elk-287",129,824.229,4914.0585,824.321,4913.832,0.244471368466739,0.218710836105846
"elk-287",130,824.321,4913.832,825.055,4913.9735,0.747514715574215,0.558194616019823
"elk-287",131,825.055,4913.9735,824.383,4913.7555,0.706475760376816,0.534430284972395
"elk-287",132,824.383,4913.7555,824.416,4913.812,0.065431261641512,0.0633796577035696
"elk-287",133,824.416,4913.812,825.076,4913.755,0.662456791043763,0.508296502860501
"elk-287",134,825.076,4913.755,824.492,4913.613,0.601015806780487,0.470638307032977
"elk-287",135,824.492,4913.613,824.251,4913.9875,0.44534396818639,0.368347333504704
"elk-287",136,824.251,4913.9875,824.929,4914.0155,0.678577924780935,0.517946961609625
"elk-287",137,824.929,4914.0155,824.508,4913.667,0.546528361569644,0.436012652172786
"elk-287",138,824.508,4913.667,824.386,4913.7595,0.153102090122898,0.142455780405291
"elk-287",139,824.386,4913.7595,824.772,4913.97,0.439666066464084,0.364411188406513
"elk-287",140,824.772,4913.97,824.573,4913.547,0.467471924290647,0.383541140878258
"elk-287",141,824.573,4913.547,824.676,4913.906,0.373483600710928,0.317350286701008
"elk-287",142,824.676,4913.906,824.245,4914.065,0.459393077875581,0.378020649207794
"elk-287",143,824.245,4914.065,824.419,4913.7615,0.349840320717896,0.299986304504888
"elk-287",144,824.419,4913.7615,824.358,4913.722,0.0726722092687432,0.0701529270131044
"elk-287",145,824.358,4913.722,824.464,4913.5965,0.164274922005764,0.152098508711595
"elk-287",146,824.464,4913.5965,824.296,4913.8675,0.318849494275904,0.276759761292761
"elk-287",147,824.296,4913.8675,824.404,4914.0365,0.200561711201316,0.182789539940521
"elk-287",148,824.404,4914.0365,824.798,4913.602,0.586537509456983,0.461553974659187
"elk-287",149,824.798,4913.602,824.392,4913.747,0.431115993672237,0.358454555061663
"elk-287",150,824.392,4913.747,824.361,4913.68,0.073824115301167,0.0712262166617441
"elk-287",151,824.361,4913.68,824.49,4913.5595,0.17652549390952,0.162565598231865
"elk-287",152,824.49,4913.5595,824.496,4913.2655,0.294061218116228,0.257785504168495
"elk-287",153,824.496,4913.2655,824.453,4913.2865,0.0478539444560216,0.0467442102094316
"elk-287",154,824.453,4913.2865,824.904,4913.709,0.617986448071477,0.481182442872841
"elk-287",155,824.904,4913.709,824.869,4913.6285,0.0877795534278912,0.0841385115696294
"elk-287",156,824.869,4913.6285,824.908,4913.4475,0.18515398996511,0.169872715482056
"elk-287",157,824.908,4913.4475,824.865,4913.551,0.112076982471871,0.106229422273795
"elk-287",158,824.865,4913.551,824.392,4913.7435,0.510671371823407,0.412554169115531
"elk-287",159,824.392,4913.7435,824.304,4913.8615,0.147200543477258,0.137324664605486
"elk-287",160,824.304,4913.8615,824.823,4913.5495,0.605561722700502,0.473473678343185
"elk-287",161,824.823,4913.5495,824.986,4913.646,0.189423467395146,0.173468708543961
"elk-287",162,824.986,4913.646,824.397,4913.389,0.642627419271852,0.496297044788952
"elk-287",163,824.397,4913.389,824.462,4913.395,0.0652763356814704,0.0632342356282841
"elk-363",1,777.41,4992.481,776.94,4992.261,0.518941229813165,0.418013532814574
"elk-363",2,776.94,4992.261,777.097,4992.512,0.296057426861749,0.259326907798501
"elk-363",3,777.097,4992.512,777.022,4992.2565,0.266280397325826,0.236083782078072
"elk-363",4,777.022,4992.2565,776.687,4990.604,1.68611424583271,0.9880956310136
"elk-363",5,776.687,4990.604,776.878,4990.6755,0.203944232573515,0.185603027353361
"elk-363",6,776.878,4990.6755,776.935,4992.307,1.63249540581283,0.96793221984416
"elk-363",7,776.935,4992.307,776.686,4991.94,0.443497463352385,0.367068962829655
"elk-363",8,776.686,4991.94,776.982,4991.9105,0.297466384655477,0.260413427942315
"elk-363",9,776.982,4991.9105,776.703,4992.0045,0.294409578648522,0.258054667363098
"elk-363",10,776.703,4992.0045,777.504,4992.4025,0.89442998608052,0.638917994383226
"elk-363",11,777.504,4992.4025,777.286,4992.6825,0.354857717965948,0.303696443627051
"elk-363",12,777.286,4992.6825,776.763,4990.69,2.0599964198998,1.11841374599622
"elk-363",13,776.763,4990.69,777.24,4991.2075,0.703800575447335,0.532861388370022
"elk-363",14,777.24,4991.2075,777.241,4991.9265,0.719000695409956,0.541743130943944
"elk-363",15,777.241,4991.9265,776.726,4992.254,0.610312419994874,0.476428209857424
"elk-363",16,776.726,4992.254,777.079,4991.596,0.74670810896896,0.557732935892318
"elk-363",17,777.079,4991.596,777.149,4991.657,0.0928493403315285,0.0887883591917227
"elk-363",18,777.149,4991.657,778.358,4991.491,1.22034298457442,0.797661681506714
"elk-363",19,778.358,4991.491,778.414,4991.8495,0.362847419723498,0.30957620200464
"elk-363",20,778.414,4991.8495,777.031,4992.273,1.44638903826045,0.894613075419237
"elk-363",21,777.031,4992.273,776.7,4992.1185,0.365282424981,0.311361311983073
"elk-363",22,776.7,4992.1185,776.659,4991.55,0.569976534604715,0.451060673136876
"elk-363",23,776.659,4991.55,776.682,4992.314,0.764346125783339,0.567780154767138
"elk-363",24,776.682,4992.314,776.859,4991.673,0.664988721708872,0.50981834966104
"elk-363",25,776.859,4991.673,776.414,4991.954,0.526294594310069,0.422842964237109
"elk-363",26,776.414,4991.954,776.922,4991.5975,0.62060957936532,0.482802362026228
"elk-363",27,776.922,4991.5975,776.704,4991.3425,0.335483233560188,0.289293199060159
"elk-363",28,776.704,4991.3425,777.401,4992.2165,1.11789310759124,0.750421777346257
"elk-363",29,777.401,4992.2165,776.681,4991.3775,1.10558626981344,0.744593941332312
"elk-363",30,776.681,4991.3775,777.057,4990.994,0.537073784502651,0.429880468936209
"elk-363",31,777.057,4990.994,776.648,4991.4685,0.626443333430886,0.486395626749125
"elk-363",32,776.648,4991.4685,776.703,4991.2905,0.186303515801501,0.170842183350343
"elk-363",33,776.703,4991.2905,780.873,4986.7445,6.1688747758404,1.96974870726671
"elk-363",34,780.873,4986.7445,781.007,4986.7125,0.137767920794356,0.12906837887328
"elk-363",35,781.007,4986.7125,776.847,4992.1415,6.83956438671353,2.05918326989945
"elk-363",36,776.847,4992.1415,776.836,4991.991,0.150901457912109,0.14054551174979
"elk-363",37,776.836,4991.991,776.717,4991.2975,0.703635736727463,0.532764636029025
"elk-363",38,776.717,4991.2975,778.23,4988.2105,3.43783914690609,1.4901675793529
"elk-363",39,778.23,4988.2105,778.793,4988.784,0.803661153720895,0.589818573466414
"elk-363",40,778.793,4988.784,778.758,4988.6945,0.0961002081163199,0.091758615109352
"elk-363",41,778.758,4988.6945,776.91,4992.3485,4.09473076037973,1.62820682138826
"elk-363",42,776.91,4992.3485,776.527,4992.497,0.410781267829973,0.344143641598084
"elk-363",43,776.527,4992.497,776.873,4990.6735,1.85603562735202,1.04943451896256
"elk-363",44,776.873,4990.6735,778.212,4988.1985,2.8139911158353,1.33867617781927
"elk-363",45,778.212,4988.1985,778.061,4988.1055,0.177341478509682,0.163258912376129
"elk-363",46,778.061,4988.1055,777.992,4988.179,0.100812945597279,0.0960489482997389
"elk-363",47,777.992,4988.179,777.969,4988.19,0.0254950975679639,0.0251755179903136
"elk-363",48,777.969,4988.19,777.92,4988.2745,0.0976793222744712,0.0931982442142879
"elk-363",49,777.92,4988.2745,778.257,4988.234,0.339424881232947,0.292240328723354
"elk-363",50,778.257,4988.234,778.334,4988.1095,0.146387328686605,0.136615544336235
"elk-363",51,778.334,4988.1095,778.834,4988.341,0.550992059833896,0.438894764796318
"elk-363",52,778.834,4988.341,778.844,4988.643,0.30216551755619,0.264028661325794
"elk-363",53,778.844,4988.643,778.752,4988.692,0.104235310715707,0.0991530689072261
"elk-363",54,778.752,4988.692,778.787,4988.8985,0.20944510020528,0.190161659550193
"elk-363",55,778.787,4988.8985,778.699,4988.71,0.208029445031226,0.188990474241407
"elk-363",56,778.699,4988.71,778.851,4988.795,0.174152232256724,0.16054638272415
"elk-363",57,778.851,4988.795,778.852,4988.1795,0.615500812347149,0.47964500912794
"elk-363",58,778.852,4988.1795,778.164,4988.185,0.688021983660406,0.523557419584462
"elk-363",59,778.164,4988.185,777.963,4989.1225,0.958805115756064,0.672334652521226
"elk-363",60,777.963,4989.1225,777.977,4988.9805,0.142688471853896,0.13338379460463
"elk-363",61,777.977,4988.9805,778.425,4988.6455,0.559400572041181,0.44430149872745
"elk-363",62,778.425,4988.6455,780.56,4986.7575,2.85004719259173,1.3480854060406
"elk-363",63,780.56,4986.7575,781.133,4986.8895,0.588007653011421,0.462480182090045
"elk-363",64,781.133,4986.8895,781.072,4986.7255,0.174977141364237,0.161248693248791
"elk-363",65,781.072,4986.7255,783.754,4983.6395,4.08858410699841,1.62699962035248
"elk-363",66,783.754,4983.6395,788.002,4982.275,4.46176694259124,1.6977723532637
"elk-363",67,788.002,4982.275,793.752,4980.0765,6.15596477004214,1.96794624249882
"elk-363",68,793.752,4980.0765,797.889,4975.8965,5.88108569908652,1.92877644459512
"elk-363",69,797.889,4975.8965,798.042,4975.862,0.156841480482684,0.145693429734776
"elk-363",70,798.042,4975.862,797.884,4975.874,0.158455040942218,0.147087256146064
"elk-363",71,797.884,4975.874,797.985,4975.924,0.112698713391059,0.106788337886303
"elk-363",72,797.985,4975.924,798.273,4975.797,0.314758637689262,0.273653103299743
"elk-363",73,798.273,4975.797,798.678,4975.255,0.676601064143414,0.516768567924636
"elk-363",74,798.678,4975.255,798.654,4975.338,0.0864002314811714,0.0828696908940423
"elk-363",75,798.654,4975.338,798.611,4975.5885,0.254163825120728,0.226469075719848
"elk-363",76,798.611,4975.5885,798.647,4975.4505,0.142618371888057,0.133322446198788
"elk-363",77,798.647,4975.4505,798.023,4975.908,0.773745597725764,0.573093467586718
"elk-363",78,798.023,4975.908,798.265,4975.8425,0.250707498890639,0.223709390309638
"elk-363",79,798.265,4975.8425,798.484,4975.5655,0.353114712239521,0.302409129215951
"elk-363",80,798.484,4975.5655,798.748,4975.6835,0.289171229550936,0.253999554196737
"elk-363",81,798.748,4975.6835,798.251,4975.4695,0.541114590451967,0.432505914671296
"elk-363",82,798.251,4975.4695,798.502,4975.429,0.254246435569901,0.226534942496506
"elk-363",83,798.502,4975.429,798.279,4975.582,0.270440381600086,0.23936359752955
"elk-363",84,798.279,4975.582,798.964,4975.8535,0.736842757988433,0.552068958111491
"elk-363",85,798.964,4975.8535,799.029,4976.1395,0.29329336848964,0.257191963837298
"elk-363",86,799.029,4976.1395,798.942,4975.8715,0.281767634763115,0.248240089935469
"elk-363",87,798.942,4975.8715,799.419,4976.499,0.788216499446694,0.581218754122892
"elk-363",88,799.419,4976.499,798.972,4975.808,0.822976305855764,0.600470498275671
"elk-363",89,798.972,4975.808,798.997,4975.7845,0.0343110769285955,0.0337355789339435
"elk-363",90,798.997,4975.7845,798.469,4975.53,0.586135010044614,0.461300245721168
"elk-363",91,798.469,4975.53,798.591,4975.642,0.165614009069281,0.153247994588886
"elk-363",92,798.591,4975.642,799.075,4975.788,0.505541294060139,0.409152497364644
"elk-363",93,799.075,4975.788,799.168,4975.872,0.125319591445233,0.118067076597587
"elk-363",94,799.168,4975.872,799.092,4976.6815,0.813059807148281,0.595015919175828
"elk-363",95,799.092,4976.6815,798.497,4975.5955,1.23831377283789,0.805722802402736
"elk-363",96,798.497,4975.5955,798.535,4975.4665,0.134480481855175,0.126174820907461
"elk-363",97,798.535,4975.4665,798.607,4975.7145,0.258240198265104,0.229714076669902
"elk-363",98,798.607,4975.7145,798.704,4975.5475,0.193126901285139,0.17657750903051
"elk-363",99,798.704,4975.5475,798.601,4975.324,0.246091954358528,0.22001221728789
"elk-363",100,798.601,4975.324,798.579,4975.3845,0.064375849508958,0.0623885705638763
"elk-363",101,798.579,4975.3845,798.679,4975.2595,0.160078105935821,0.148487335554823
"elk-363",102,798.679,4975.2595,798.5,4975.5305,0.324779925488014,0.281246351671744
"elk-363",103,798.5,4975.5305,799.054,4975.8075,0.619390829767442,0.482050047519153
"elk-363",104,799.054,4975.8075,800.82,4974.2865,2.33070740334346,1.20318471486804
"elk-363",105,800.82,4974.2865,801.103,4974.3295,0.286248144098787,0.251729565287559
"elk-363",106,801.103,4974.3295,800.838,4974.204,0.293215364536035,0.257131647819313
"elk-363",107,800.838,4974.204,800.747,4974.3115,0.140844772710953,0.131769016674023
"elk-363",108,800.747,4974.3115,798.522,4975.7215,2.63414597165761,1.2903741374825
"elk-363",109,798.522,4975.7215,798.176,4975.84,0.365729749952065,0.311688901130548
"elk-363",110,798.176,4975.84,798.428,4975.492,0.429660330959236,0.357436885259171
"elk-363",111,798.428,4975.492,801.117,4974.415,2.89666187187942,1.36012025633079
"elk-363",112,801.117,4974.415,801.065,4974.0965,0.322716981269967,0.279687940305676
"elk-363",113,801.065,4974.0965,801.108,4974.2015,0.113463650567043,0.107475562878041
"elk-363",114,801.108,4974.2015,800.897,4974.468,0.339916533872655,0.292607323868097
"elk-363",115,800.897,4974.468,801.098,4974.3575,0.229371423677842,0.206503001099785
"elk-363",116,801.098,4974.3575,801.233,4974.139,0.256840904063196,0.228601353628891
"elk-363",117,801.233,4974.139,800.001,4973.2425,1.52365883648539,0.925709767747964
"elk-363",118,800.001,4973.2425,799.436,4962.654,10.6035634222652,2.45131224251323
"elk-363",119,799.436,4962.654,802.107,4958.148,5.23815587778753,1.83068460629718
"elk-363",120,802.107,4958.148,802.229,4955.474,2.67678164966812,1.30203781781675
"elk-363",121,802.229,4955.474,802.705,4950.6925,4.80513457147664,1.75874279687541
"elk-363",122,802.705,4950.6925,798.705,4941.819,9.73339623410041,2.373360024185
"elk-363",123,798.705,4941.819,798.186,4942.2065,0.647701513044396,0.499381294357453
"elk-363",124,798.186,4942.2065,798.781,4941.9165,0.661910114743686,0.507967612385714
"elk-363",125,798.781,4941.9165,798.678,4943.2435,1.33099135985175,0.846293653419443
"elk-363",126,798.678,4943.2435,798.838,4942.8015,0.470068080175627,0.385308712762873
"elk-363",127,798.838,4942.8015,798.836,4942.546,0.255507827668743,0.227540134298371
