"ID","step_index","step_km","log1p_step_km"
"elk-363",59,0.958805115756064,0.672334652521226
"elk-363",60,0.142688471853896,0.13338379460463
"elk-363",61,0.559400572041181,0.44430149872745
"elk-363",62,2.85004719259173,1.3480854060406
"elk-363",63,0.588007653011421,0.462480182090045
"elk-363",64,0.174977141364237,0.161248693248791
"elk-363",65,4.08858410699841,1.62699962035248
"elk-363",66,4.46176694259124,1.6977723532637
"elk-363",67,6.15596477004214,1.96794624249882
"elk-363",68,5.88108569908652,1.92877644459512
"elk-363",69,0.156841480482684,0.145693429734776
"elk-363",70,0.158455040942218,0.147087256146064
"elk-363",71,0.112698713391059,0.106788337886303
"elk-363",72,0.314758637689262,0.273653103299743
"elk-363",73,0.676601064143414,0.516768567924636
"elk-363",74,0.0864002314811714,0.0828696908940423
"elk-363",75,0.254163825120728,0.226469075719848
"elk-363",76,0.142618371888057,0.133322446198788
"elk-363",77,0.773745597725764,0.573093467586718
"elk-363",78,0.250707498890639,0.223709390309638
"elk-363",79,0.353114712239521,0.302409129215951
"elk-363",80,0.289171229550936,0.253999554196737
"elk-363",81,0.541114590451967,0.432505914671296
"elk-363",82,0.254246435569901,0.226534942496506
"elk-363",83,0.270440381600086,0.23936359752955
"elk-363",84,0.736842757988433,0.552068958111491
"elk-363",85,0.29329336848964,0.257191963837298
"elk-363",86,0.281767634763115,0.248240089935469
"elk-363",87,0.788216499446694,0.581218754122892
"elk-363",88,0.822976305855764,0.600470498275671
"elk-363",89,0.0343110769285955,0.0337355789339435
"elk-363",90,0.586135010044614,0.461300245721168
"elk-363",91,0.165614009069281,0.153247994588886
"elk-363",92,0.505541294060139,0.409152497364644
"elk-363",93,0.125319591445233,0.118067076597587
"elk-363",94,0.813059807148281,0.595015919175828
"elk-363",95,1.23831377283789,0.805722802402736
"elk-363",96,0.134480481855175,0.126174820907461
"elk-363",97,0.258240198265104,0.229714076669902
"elk-363",98,0.193126901285139,0.17657750903051
"elk-363",99,0.246091954358528,0.22001221728789
"elk-363",100,0.064375849508958,0.0623885705638763
"elk-363",101,0.160078105935821,0.148487335554823
"elk-363",102,0.324779925488014,0.281246351671744
"elk-363",103,0.619390829767442,0.482050047519153
"elk-363",104,2.33070740334346,1.20318471486804
"elk-363",105,0.286248144098787,0.251729565287559
"elk-363",106,0.293215364536035,0.257131647819313
"elk-363",107,0.140844772710953,0.131769016674023
"elk-363",108,2.63414597165761,1.2903741374825
"elk-363",109,0.365729749952065,0.311688901130548
"elk-363",110,0.429660330959236,0.357436885259171
"elk-363",111,2.89666187187942,1.36012025633079
"elk-363",112,0.322716981269967,0.279687940305676
"elk-363",113,0.113463650567043,0.107475562878041
"elk-363",114,0.339916533872655,0.292607323868097
"elk-363",115,0.229371423677842,0.206503001099785
"elk-363",116,0.256840904063196,0.228601353628891
"elk-363",117,1.52365883648539,0.925709767747964
"elk-363",118,10.6035634222652,2.45131224251323
"elk-363",119,5.23815587778753,1.83068460629718
"elk-363",120,2.67678164966812,1.30203781781675
"elk-363",121,4.80513457147664,1.75874279687541
"elk-363",122,9.73339623410041,2.373360024185
"elk-363",123,0.647701513044396,0.499381294357453
"elk-363",124,0.661910114743686,0.507967612385714
"elk-363",125,1.33099135985175,0.846293653419443
"elk-363",126,0.470068080175627,0.385308712762873
"elk-363",127,0.255507827668743,0.227540134298371
"elk-363",128,1.384329530856,0.868917965680968
"elk-363",129,0.12879829191414,0.121153608367991
"elk-363",130,0.318948663580834,0.276834952265718
"elk-363",131,3.06907872984712,1.40341661752913
"elk-363",132,0.694598625106615,0.527445913443892
"elk-363",133,1.22304875209454,0.798879565508356
"elk-363",134,1.21011290795529,0.793043603797162
"elk-363",135,1.88456792130186,1.05937512143077
"elk-363",136,0.106943910532578,0.101602984450582
"elk-363",137,0.165314851117496,0.152991308974376
"elk-363",138,0.369905731234324,0.314741928154552
"elk-363",139,0.0276812210713328,0.0273050227090822
"elk-363",140,0.262421893141559,0.23303201343498
"elk-363",141,0.896962234433535,0.640253782707021
"elk-363",142,0.0224722050542442,0.0222234252443141
"elk-363",143,0.0425440947723653,0.0416639709400762
"elk-363",144,6.8341631711571,2.05849406361456
"elk-363",145,0.117882356610309,0.111436142550676
"elk-363",146,0.750746295362155,0.560042151522209
"elk-363",147,0.651610504826311,0.501750875403317
"elk-363",148,0.0617110200855568,0.0598817766440258
"elk-363",149,0.255391855782443,0.227447759531552
"elk-363",150,0.0200249843945008,0.0198271215006068
"elk-363",151,0.391555870853701,0.330422452707546
"elk-363",152,6.8280766874721,2.0577168460459
"elk-363",153,1.2440210006266,0.808269346184661
"elk-363",154,4.908038304659,1.77631384817198
"elk-363",155,0.104120122935002,0.0990487489421933
"elk-363",156,0.175980822818851,0.162102542216646
"elk-363",157,0.177177876722801,0.163119944066711
"elk-363",158,0.0590084739677277,0.0573330684453545
"elk-363",159,0.169434353069264,0.156520172990564
"elk-363",160,0.112094825928764,0.10624546730847
"elk-363",161,0.176821944339496,0.16281753759851
"elk-363",162,2.52109048826098,1.25877073943399
"elk-363",163,0.239004707066618,0.214308401725034
"elk-363",164,0.224982221519835,0.202926330846342
"elk-363",165,0.184448502298067,0.169277267350826
"elk-363",166,0.0455411901469428,0.0445346366685393
"elk-363",167,0.039195025194532,0.0384463992135757
"elk-363",168,0.270751269618445,0.239608276453914
"elk-363",169,0.181207063879971,0.16653685112709
"elk-363",170,6.07979292410523,1.95724465927016
"elk-363",171,15.1334907159584,2.78089728012829
"elk-363",172,0.00282842712474619,0.00282443465125464
"elk-363",173,0.103077640640442,0.0981041282205865
"elk-363",174,0.0911811384004389,0.0872607227674564
"elk-363",175,0.0269118932815958,0.0265561368880232
"elk-363",176,6.60687830976173,2.02905287874796
"elk-363",177,0.137767920794356,0.12906837887328
"elk-363",178,0.099040395798886,0.0944374316148353
"elk-363",179,0.10304489312916,0.0980744403761602
"elk-363",180,0.18280659178487,0.167890082014871
"elk-363",181,0.098488578017961,0.0939352149896183
"elk-363",182,0.0502195181179589,0.0489992071926632
"elk-363",183,3.86511060643806,1.58208945051582
"elk-363",184,0.293736276275165,0.257534370265262
"elk-363",185,2.46151376189531,1.24170599683086
"elk-363",186,2.46395216065572,1.24241018017056
"elk-363",187,0.0172046505340853,0.0170583264528256
"elk-363",188,0.124816865847529,0.117620236492011
"elk-363",189,0.319277308933786,0.277084093437153
"elk-363",190,1.03379881988712,0.70990538412452
"elk-363",191,0.15138031576133,0.140961497196578
"elk-363",192,2.83163362743135,1.34329124682991
"elk-363",193,0.122429571591181,0.115495596208136
"elk-363",194,0.114970648428197,0.108828080285948
"elk-363",195,0.162246725698857,0.150354964375603
"elk-363",196,0.130503831361382,0.122663401815843
"elk-363",197,0.0257730479377197,0.0254465214396344
"elk-363",198,0.0905883546599672,0.0867173255323739
"elk-363",199,0.0564358042380899,0.0549007935568497
"elk-363",200,0.241560033946015,0.216368680774431
"elk-363",201,0.237146052043883,0.212807155999204
"elk-363",202,0.142007922314215,0.132788048437615
"elk-363",203,0.00756637297521078,0.00753789155236654
"elk-363",204,0.198217052747739,0.180834662537486
"elk-363",205,0.325677754843649,0.281923841749506
"elk-363",206,0.274055195170608,0.24220488052124
"elk-363",207,0.0047169905660283,0.00470590042707459
"elk-363",208,0.0047169905660283,0.00470590042707459
"elk-363",209,0.00894427190999916,0.00890450883528074
"elk-363",210,0.00860232526704263,0.00856553609808677
"elk-363",211,0.0114127122105133,0.0113480785095283
"elk-363",212,0.00304138126514911,0.00303676562140263
"elk-363",213,0,0
"elk-363",214,0.014142135623731,0.0140430685445922
"elk-363",215,0.00565685424949238,0.00564091433442413
"elk-363",216,0.0230488611432322,0.0227872484322477
"elk-363",217,0.0148660687473185,0.0147566518142379
